name: sedan2door_-40_20_-20_0_0_200_60_450---gt: [ True, 28, 60, 74]---predictions: [0.13, 30, 104, 75]
name: sedan2door_0_0_0_0_0_40_40_400---gt: [ False, 33, 105, 0]---predictions: [0.10, 25, 100, 0]
name: hybrid_0_40_0_20_40_280_60_450---gt: [ False, 24, 90, 149]---predictions: [0.19, 25, 112, 149]
name: suv_0_20_-40_40_0_280_40_450---gt: [ False, 23, 82, 74]---predictions: [0.41, 31, 99, 75]
name: sedan4door_-20_0_-20_0_40_80_60_400---gt: [ True, 38, 105, 0]---predictions: [0.49, 30, 97, 0]
name: hatchback_-20_0_-40_20_40_320_40_400---gt: [ True, 21, 101, 0]---predictions: [0.32, 31, 90, 0]
name: sedan4door_-40_20_-40_40_20_320_40_450---gt: [ True, 20, 111, 74]---predictions: [0.58, 29, 94, 75]
name: suv_0_0_-20_0_20_360_60_400---gt: [ False, 26, 119, 0]---predictions: [0.50, 29, 101, 0]
name: sedan4door_-40_40_-40_0_40_0_60_400---gt: [ True, 26, 150, 149]---predictions: [0.44, 27, 99, 149]
name: sedan2door_0_0_0_20_20_360_20_450---gt: [ False, 28, 91, 0]---predictions: [0.48, 29, 85, 0]
name: sedan4door_-20_0_-40_40_40_80_80_450---gt: [ True, 37, 121, 0]---predictions: [0.46, 30, 107, 0]
name: suv_0_20_-40_0_40_280_60_400---gt: [ False, 21, 85, 74]---predictions: [0.35, 27, 104, 75]
name: sedan4door_-40_20_-40_0_40_360_60_450---gt: [ True, 27, 145, 74]---predictions: [0.39, 30, 97, 75]
name: sedan2door_-20_40_0_40_20_40_40_400---gt: [ True, 35, 109, 149]---predictions: [0.13, 28, 90, 149]
name: hybrid_-20_40_-40_0_0_120_80_450---gt: [ True, 37, 90, 149]---predictions: [0.52, 29, 121, 149]
name: hybrid_-40_20_-20_40_0_160_60_400---gt: [ True, 34, 49, 74]---predictions: [0.24, 30, 113, 75]
name: sedan4door_-40_20_-20_0_40_320_40_400---gt: [ True, 18, 111, 74]---predictions: [0.28, 29, 96, 75]
name: sedan2door_-40_0_-20_20_0_320_60_400---gt: [ True, 18, 130, 0]---predictions: [0.37, 30, 110, 0]
name: sedan4door_-40_20_-20_40_20_240_60_400---gt: [ True, 22, 65, 74]---predictions: [0.55, 25, 99, 75]
name: hybrid_0_0_-40_0_40_280_60_400---gt: [ False, 23, 86, 0]---predictions: [0.21, 28, 107, 0]
name: sedan2door_0_0_0_0_40_320_60_400---gt: [ False, 24, 116, 0]---predictions: [0.22, 28, 105, 0]
name: sedan2door_-40_0_-20_0_20_200_40_450---gt: [ True, 0, 0, 0]---predictions: [0.33, 0, 0, 0]
name: suv_0_0_-40_0_40_360_60_450---gt: [ False, 26, 119, 0]---predictions: [0.42, 28, 103, 0]
name: sedan2door_-20_20_-40_0_0_0_60_450---gt: [ True, 29, 135, 74]---predictions: [0.35, 30, 108, 75]
name: suv_-20_20_-40_40_40_360_20_450---gt: [ True, 26, 85, 74]---predictions: [0.26, 28, 89, 75]
name: sedan2door_0_40_-20_0_0_280_60_400---gt: [ False, 22, 94, 149]---predictions: [0.39, 27, 110, 149]
name: suv_0_0_-40_0_20_160_60_450---gt: [ False, 37, 66, 0]---predictions: [0.09, 31, 100, 0]
name: hatchback_-40_40_-20_40_20_40_80_400---gt: [ True, 34, 163, 149]---predictions: [0.41, 28, 105, 149]
name: sedan2door_-40_40_-20_40_0_40_20_400---gt: [ True, 36, 91, 149]---predictions: [0.37, 30, 86, 149]
name: hybrid_-40_0_-20_40_0_40_20_400---gt: [ True, 35, 85, 0]---predictions: [0.17, 28, 87, 0]
name: suv_0_20_-40_40_0_0_60_450---gt: [ False, 26, 119, 74]---predictions: [0.28, 29, 97, 75]
name: sedan4door_-20_20_0_40_20_120_20_400---gt: [ True, 37, 67, 74]---predictions: [0.08, 32, 87, 75]
name: suv_-40_20_0_0_40_40_20_400---gt: [ True, 35, 81, 74]---predictions: [0.39, 29, 90, 75]
name: suv_0_0_-20_40_20_80_60_400---gt: [ False, 38, 102, 0]---predictions: [0.39, 32, 96, 0]
name: hatchback_0_40_-20_20_20_120_40_400---gt: [ False, 39, 78, 149]---predictions: [0.22, 32, 103, 149]
name: suv_-40_20_0_0_0_160_20_400---gt: [ True, 0, 0, 74]---predictions: [0.61, 0, 0, 75]
name: suv_-20_0_0_40_20_360_20_400---gt: [ True, 26, 80, 0]---predictions: [0.32, 28, 76, 0]
name: suv_-40_0_-20_40_0_120_40_450---gt: [ True, 40, 70, 0]---predictions: [0.19, 31, 103, 0]
name: hybrid_-20_0_-20_40_40_320_60_400---gt: [ True, 22, 116, 0]---predictions: [0.27, 25, 100, 0]
name: hatchback_-40_20_-20_20_40_0_80_450---gt: [ True, 26, 150, 74]---predictions: [0.38, 29, 103, 75]
name: hybrid_-20_20_-40_40_20_360_80_400---gt: [ True, 28, 150, 74]---predictions: [0.57, 29, 104, 75]
name: sedan2door_-20_40_-40_40_0_240_80_400---gt: [ True, 22, 74, 149]---predictions: [0.58, 27, 98, 149]
name: suv_-40_20_-20_20_40_240_40_450---gt: [ True, 22, 59, 74]---predictions: [0.15, 25, 88, 75]
name: suv_0_20_-40_20_40_160_80_450---gt: [ False, 35, 77, 74]---predictions: [0.05, 33, 98, 75]
name: sedan2door_-40_20_-40_20_20_360_40_450---gt: [ True, 28, 126, 74]---predictions: [0.59, 30, 91, 75]
name: sedan2door_0_40_-40_40_0_160_60_400---gt: [ False, 37, 65, 149]---predictions: [0.12, 30, 96, 149]
name: hybrid_0_20_-40_20_40_0_60_400---gt: [ False, 28, 116, 74]---predictions: [0.43, 28, 107, 75]
name: sedan4door_-20_20_-20_20_0_160_80_400---gt: [ True, 35, 64, 74]---predictions: [0.20, 30, 98, 75]
name: sedan2door_-40_20_0_0_0_160_20_400---gt: [ True, 34, 77, 74]---predictions: [0.24, 34, 83, 75]
name: sedan4door_0_20_-20_20_40_80_80_400---gt: [ False, 37, 120, 74]---predictions: [0.43, 30, 105, 75]
name: suv_-20_40_-20_40_20_200_20_450---gt: [ True, 31, 73, 149]---predictions: [0.21, 31, 89, 149]
name: hybrid_0_20_0_20_0_80_40_400---gt: [ False, 36, 81, 74]---predictions: [0.50, 30, 104, 75]
name: suv_-40_40_0_20_40_120_20_400---gt: [ True, 40, 61, 149]---predictions: [0.49, 33, 86, 149]
name: hybrid_-20_20_0_20_40_40_60_450---gt: [ True, 34, 120, 74]---predictions: [0.12, 29, 112, 75]
name: suv_-20_0_-40_0_40_160_80_400---gt: [ True, 36, 59, 0]---predictions: [0.23, 33, 104, 0]
name: hatchback_-40_20_-20_20_40_40_60_450---gt: [ True, 33, 132, 74]---predictions: [0.17, 28, 101, 75]
name: suv_-20_0_0_20_0_80_60_450---gt: [ True, 38, 105, 0]---predictions: [0.36, 28, 94, 0]
name: hybrid_0_40_-20_40_20_0_40_450---gt: [ False, 28, 99, 149]---predictions: [0.33, 30, 107, 149]
name: sedan4door_-20_20_-20_40_0_320_80_450---gt: [ True, 22, 129, 74]---predictions: [0.29, 27, 95, 75]
name: hybrid_-40_20_-20_40_0_200_40_400---gt: [ True, 28, 61, 74]---predictions: [0.20, 30, 105, 75]
name: sedan4door_0_20_0_40_0_240_80_450---gt: [ False, 25, 81, 74]---predictions: [0.32, 28, 94, 75]
name: hybrid_-20_40_-20_40_20_40_60_450---gt: [ True, 34, 120, 149]---predictions: [0.14, 29, 117, 149]
name: suv_0_40_-20_20_20_360_60_450---gt: [ False, 26, 119, 149]---predictions: [0.26, 31, 109, 149]
name: hybrid_-40_0_-40_0_40_80_80_450---gt: [ True, 38, 119, 0]---predictions: [0.31, 28, 106, 0]
name: hybrid_-20_0_0_40_40_240_80_400---gt: [ True, 22, 75, 0]---predictions: [0.27, 28, 100, 0]
name: suv_-20_20_-20_40_0_160_80_450---gt: [ True, 35, 67, 74]---predictions: [0.21, 30, 104, 75]
name: sedan2door_-20_0_0_0_0_0_20_400---gt: [ True, 28, 92, 0]---predictions: [0.51, 29, 89, 0]
name: sedan2door_0_20_-40_20_0_360_40_450---gt: [ False, 28, 105, 74]---predictions: [0.45, 29, 98, 75]
name: hybrid_0_20_0_20_0_160_20_450---gt: [ False, 0, 0, 74]---predictions: [0.43, 0, 0, 75]
name: suv_-20_0_-40_20_40_80_20_400---gt: [ True, 38, 77, 0]---predictions: [0.11, 31, 83, 0]
name: suv_-20_20_-40_0_20_240_40_400---gt: [ True, 22, 51, 74]---predictions: [0.20, 25, 81, 75]
name: sedan4door_0_40_0_0_0_120_60_400---gt: [ False, 37, 77, 149]---predictions: [0.35, 28, 111, 149]
name: sedan4door_-40_20_-20_20_20_240_80_400---gt: [ True, 21, 63, 74]---predictions: [0.33, 27, 94, 75]
name: suv_-20_20_0_0_20_120_80_400---gt: [ True, 41, 88, 74]---predictions: [0.04, 29, 108, 75]
name: hybrid_-20_40_0_0_20_320_20_450---gt: [ True, 24, 88, 149]---predictions: [0.56, 30, 95, 149]
name: hatchback_-40_40_0_0_0_160_60_450---gt: [ True, 35, 61, 149]---predictions: [0.29, 32, 117, 149]
name: suv_0_20_-20_20_40_200_20_400---gt: [ False, 32, 71, 74]---predictions: [0.42, 31, 73, 75]
name: sedan4door_0_20_-40_40_0_40_20_400---gt: [ False, 32, 89, 74]---predictions: [0.26, 28, 86, 75]
name: sedan2door_0_40_-40_20_20_80_40_400---gt: [ False, 37, 87, 149]---predictions: [0.20, 31, 103, 149]
name: sedan4door_0_20_-40_20_40_0_20_400---gt: [ False, 26, 86, 74]---predictions: [0.46, 30, 80, 75]
name: hybrid_-40_40_-20_0_40_80_20_400---gt: [ True, 39, 83, 149]---predictions: [0.40, 31, 101, 149]
name: hybrid_-20_0_-20_40_20_320_60_450---gt: [ True, 23, 116, 0]---predictions: [0.17, 28, 107, 0]
name: suv_0_20_-40_40_20_240_40_450---gt: [ False, 0, 0, 74]---predictions: [0.55, 0, 0, 75]
name: sedan2door_-20_20_-20_20_40_240_20_400---gt: [ True, 0, 0, 74]---predictions: [0.49, 0, 0, 75]
name: sedan2door_0_40_-20_0_0_320_20_400---gt: [ False, 24, 88, 149]---predictions: [0.85, 30, 85, 149]
name: sedan2door_-20_20_-20_40_40_120_20_400---gt: [ True, 38, 73, 74]---predictions: [0.21, 33, 79, 75]
name: hatchback_-20_0_-40_20_20_240_20_450---gt: [ True, 0, 0, 0]---predictions: [0.50, 0, 0, 0]
name: sedan2door_-40_20_-40_40_40_280_20_450---gt: [ True, 20, 90, 74]---predictions: [0.44, 32, 86, 75]
name: sedan2door_0_0_0_40_0_280_40_400---gt: [ False, 22, 84, 0]---predictions: [0.11, 29, 107, 0]
name: hybrid_-40_20_-40_40_40_160_20_400---gt: [ True, 0, 0, 74]---predictions: [0.15, 0, 0, 75]
name: suv_0_0_-40_0_0_120_20_450---gt: [ False, 0, 0, 0]---predictions: [0.37, 0, 0, 0]
name: hatchback_-40_0_-40_20_20_240_60_400---gt: [ True, 23, 64, 0]---predictions: [0.51, 27, 97, 0]
name: sedan2door_0_20_-20_40_0_200_20_450---gt: [ False, 0, 0, 74]---predictions: [0.48, 0, 0, 75]
name: hatchback_-20_0_0_0_40_200_40_400---gt: [ True, 29, 53, 0]---predictions: [0.21, 31, 89, 0]
name: sedan4door_-20_0_-20_20_20_200_80_450---gt: [ True, 28, 65, 0]---predictions: [0.04, 30, 95, 0]
name: sedan4door_0_0_0_0_0_160_60_400---gt: [ False, 33, 63, 0]---predictions: [0.21, 30, 95, 0]
name: hatchback_-40_0_-40_20_0_280_20_400---gt: [ True, 20, 80, 0]---predictions: [0.45, 32, 90, 0]
name: hybrid_-40_40_0_0_40_0_20_450---gt: [ True, 28, 92, 149]---predictions: [0.29, 29, 88, 149]
name: sedan2door_-20_20_-40_40_0_320_80_450---gt: [ True, 23, 135, 74]---predictions: [0.12, 29, 116, 75]
name: sedan4door_-20_40_-20_40_0_360_80_400---gt: [ True, 27, 153, 149]---predictions: [0.39, 28, 98, 149]
name: sedan2door_-40_0_-40_0_40_160_40_400---gt: [ True, 34, 61, 0]---predictions: [0.28, 31, 93, 0]
name: sedan2door_-20_40_-20_40_0_320_80_450---gt: [ True, 23, 135, 149]---predictions: [0.09, 30, 108, 149]
name: hatchback_-40_0_0_0_0_0_40_450---gt: [ True, 26, 118, 0]---predictions: [0.45, 29, 104, 0]
name: suv_-40_0_-40_20_40_40_20_450---gt: [ True, 34, 86, 0]---predictions: [0.40, 30, 85, 0]
name: sedan4door_-20_20_-40_40_40_280_20_450---gt: [ True, 22, 79, 74]---predictions: [0.25, 31, 86, 75]
name: sedan4door_0_20_-20_0_40_120_80_400---gt: [ False, 37, 94, 74]---predictions: [0.26, 30, 107, 75]
name: hatchback_-40_40_-40_40_20_240_20_400---gt: [ True, 0, 0, 149]---predictions: [0.52, 0, 0, 149]
name: sedan4door_0_0_-40_40_40_280_80_400---gt: [ False, 21, 98, 0]---predictions: [0.45, 26, 104, 0]
name: sedan2door_-20_0_-40_40_20_120_40_450---gt: [ True, 37, 79, 0]---predictions: [0.09, 29, 116, 0]
name: suv_-20_20_-20_0_40_360_60_450---gt: [ True, 26, 132, 74]---predictions: [0.43, 29, 109, 75]
name: sedan4door_-20_0_-20_0_40_0_60_450---gt: [ True, 27, 133, 0]---predictions: [0.46, 30, 105, 0]
name: suv_-40_40_0_0_40_240_40_400---gt: [ True, 21, 51, 149]---predictions: [0.20, 24, 79, 149]
name: hatchback_-20_0_-20_0_0_280_20_400---gt: [ True, 22, 70, 0]---predictions: [0.35, 31, 83, 0]
name: suv_-40_20_0_20_40_40_80_450---gt: [ True, 34, 160, 74]---predictions: [0.14, 30, 112, 75]
name: sedan2door_-20_0_0_0_20_320_60_450---gt: [ True, 23, 122, 0]---predictions: [0.09, 30, 106, 0]
name: hybrid_-40_40_-20_20_40_200_20_450---gt: [ True, 30, 77, 149]---predictions: [0.38, 30, 100, 149]
name: sedan4door_-20_40_-20_0_40_40_80_400---gt: [ True, 34, 148, 149]---predictions: [0.21, 28, 113, 149]
name: sedan4door_0_20_0_40_0_0_60_400---gt: [ False, 27, 120, 74]---predictions: [0.34, 30, 102, 75]
name: sedan2door_-40_20_-40_0_40_280_60_400---gt: [ True, 18, 93, 74]---predictions: [0.48, 29, 108, 75]
name: hybrid_-20_20_-40_40_0_280_60_400---gt: [ True, 20, 92, 74]---predictions: [0.56, 28, 103, 75]
name: sedan4door_0_20_-40_0_0_0_40_450---gt: [ False, 27, 103, 74]---predictions: [0.37, 30, 107, 75]
name: sedan2door_0_20_0_40_40_360_80_450---gt: [ False, 28, 138, 74]---predictions: [0.55, 32, 108, 75]
name: hatchback_-20_40_0_40_20_0_60_450---gt: [ True, 27, 128, 149]---predictions: [0.59, 30, 109, 149]
name: sedan2door_-20_20_-20_0_0_320_60_450---gt: [ True, 23, 122, 74]---predictions: [0.07, 29, 111, 75]
name: sedan2door_-20_20_-20_20_0_360_20_400---gt: [ True, 28, 92, 74]---predictions: [0.45, 29, 89, 75]
name: sedan2door_-40_20_-20_0_20_160_80_400---gt: [ True, 35, 53, 74]---predictions: [0.32, 31, 101, 75]
name: hatchback_-40_40_0_0_20_120_60_450---gt: [ True, 39, 82, 149]---predictions: [0.16, 30, 107, 149]
name: sedan2door_-20_40_-20_20_40_240_20_450---gt: [ True, 0, 0, 149]---predictions: [0.51, 0, 0, 149]
name: sedan2door_-20_40_-20_0_0_200_80_450---gt: [ True, 28, 64, 149]---predictions: [0.13, 27, 102, 149]
name: suv_0_0_-20_40_20_80_20_450---gt: [ False, 36, 74, 0]---predictions: [0.25, 30, 101, 0]
name: hatchback_-40_40_-20_0_0_40_20_400---gt: [ True, 34, 88, 149]---predictions: [0.15, 29, 87, 149]
name: suv_0_0_-20_0_40_280_60_400---gt: [ False, 21, 85, 0]---predictions: [0.39, 28, 101, 0]
name: hybrid_-40_20_0_0_20_360_40_400---gt: [ True, 27, 118, 74]---predictions: [0.49, 27, 100, 75]
name: sedan2door_-40_20_0_0_40_280_80_400---gt: [ True, 17, 105, 74]---predictions: [0.47, 26, 102, 75]
name: hybrid_-20_20_-40_40_0_120_80_400---gt: [ True, 38, 85, 74]---predictions: [0.33, 29, 109, 75]
name: hatchback_-40_20_0_40_0_320_60_450---gt: [ True, 20, 116, 74]---predictions: [0.31, 28, 113, 75]
name: sedan2door_-40_0_-20_0_40_200_80_450---gt: [ True, 28, 59, 0]---predictions: [0.23, 28, 102, 0]
name: hatchback_0_40_0_40_40_40_20_450---gt: [ False, 31, 91, 149]---predictions: [0.17, 29, 85, 149]
name: sedan2door_-40_0_0_20_20_360_60_450---gt: [ True, 28, 147, 0]---predictions: [0.50, 27, 109, 0]
name: sedan4door_-40_20_0_0_20_0_20_400---gt: [ True, 26, 94, 74]---predictions: [0.53, 29, 83, 75]
name: hatchback_-20_0_-40_0_20_80_60_450---gt: [ True, 37, 105, 0]---predictions: [0.28, 31, 115, 0]
name: hatchback_-40_40_-40_40_40_160_20_400---gt: [ True, 0, 0, 149]---predictions: [0.63, 0, 0, 149]
name: suv_0_40_-20_40_20_0_60_400---gt: [ False, 26, 119, 149]---predictions: [0.50, 30, 108, 149]
name: hybrid_-20_0_0_0_40_360_60_400---gt: [ True, 28, 131, 0]---predictions: [0.40, 28, 102, 0]
name: hatchback_0_20_-20_20_40_240_80_400---gt: [ False, 25, 72, 74]---predictions: [0.41, 27, 101, 75]
name: hatchback_-40_40_0_20_20_160_80_450---gt: [ True, 36, 68, 149]---predictions: [0.33, 30, 112, 149]
name: suv_-40_0_-40_40_0_160_20_400---gt: [ True, 0, 0, 0]---predictions: [0.41, 0, 0, 0]
name: suv_0_40_-20_40_0_200_20_450---gt: [ False, 32, 75, 149]---predictions: [0.17, 29, 94, 149]
name: hatchback_0_40_-20_20_40_160_20_450---gt: [ False, 0, 0, 149]---predictions: [0.46, 0, 0, 149]
name: hybrid_-40_40_-40_0_20_240_60_400---gt: [ True, 22, 67, 149]---predictions: [0.42, 24, 94, 149]
name: hatchback_-20_0_-40_0_0_40_80_450---gt: [ True, 33, 144, 0]---predictions: [0.11, 27, 103, 0]
name: suv_-20_40_-40_20_0_280_20_450---gt: [ True, 22, 70, 149]---predictions: [0.65, 33, 86, 149]
name: hybrid_0_0_0_40_20_120_80_400---gt: [ False, 36, 91, 0]---predictions: [0.28, 27, 108, 0]
name: suv_0_20_-40_20_0_80_60_450---gt: [ False, 37, 103, 74]---predictions: [0.44, 29, 98, 75]
name: suv_-20_0_-40_0_20_200_80_400---gt: [ True, 29, 50, 0]---predictions: [0.27, 27, 109, 0]
name: hybrid_-40_20_-20_20_40_320_40_450---gt: [ True, 21, 106, 74]---predictions: [0.57, 30, 103, 75]
name: hatchback_-20_40_-40_20_0_280_40_450---gt: [ True, 22, 84, 149]---predictions: [0.62, 29, 104, 149]
name: sedan4door_0_20_0_20_0_160_40_450---gt: [ False, 0, 0, 74]---predictions: [0.31, 0, 0, 75]
name: sedan4door_-20_40_-20_20_20_160_20_400---gt: [ True, 32, 74, 149]---predictions: [0.58, 32, 79, 149]
name: hatchback_-20_0_0_20_20_320_60_450---gt: [ True, 22, 113, 0]---predictions: [0.27, 29, 111, 0]
name: hybrid_0_40_0_20_40_40_20_450---gt: [ False, 32, 89, 149]---predictions: [0.17, 29, 92, 149]
name: sedan2door_0_0_0_0_40_120_40_450---gt: [ False, 38, 83, 0]---predictions: [0.08, 29, 111, 0]
name: suv_0_20_0_0_0_320_60_400---gt: [ False, 22, 109, 74]---predictions: [0.41, 29, 93, 75]
name: suv_0_20_-20_40_0_360_40_450---gt: [ False, 26, 99, 74]---predictions: [0.55, 28, 96, 75]
name: sedan2door_-40_0_0_20_40_280_20_450---gt: [ True, 20, 90, 0]---predictions: [0.44, 32, 84, 0]
name: sedan4door_-40_0_-40_20_20_360_20_450---gt: [ True, 27, 97, 0]---predictions: [0.50, 30, 86, 0]
name: suv_-20_20_-20_0_40_240_40_400---gt: [ True, 22, 51, 74]---predictions: [0.24, 23, 82, 75]
name: hatchback_0_20_-40_20_20_80_80_400---gt: [ False, 37, 122, 74]---predictions: [0.33, 29, 120, 75]
name: hybrid_-40_0_0_0_20_40_80_450---gt: [ True, 34, 147, 0]---predictions: [0.26, 28, 102, 0]
name: sedan4door_-40_40_0_40_0_160_20_450---gt: [ True, 34, 73, 149]---predictions: [0.19, 32, 86, 149]
name: hatchback_0_40_0_20_20_120_40_450---gt: [ False, 38, 83, 149]---predictions: [0.12, 30, 107, 149]
name: hybrid_0_20_0_40_20_40_80_450---gt: [ False, 32, 129, 74]---predictions: [0.21, 29, 106, 75]
name: suv_0_40_0_40_20_200_80_450---gt: [ False, 30, 63, 149]---predictions: [0.21, 25, 88, 149]
name: sedan2door_-40_20_-20_20_40_200_80_450---gt: [ True, 28, 59, 74]---predictions: [0.30, 27, 103, 75]
name: hatchback_-40_20_0_20_0_240_20_400---gt: [ True, 0, 0, 74]---predictions: [0.25, 0, 0, 75]
name: hatchback_0_0_-20_20_40_160_40_400---gt: [ False, 0, 0, 0]---predictions: [0.51, 0, 0, 0]
name: hatchback_-40_20_-20_40_0_320_60_400---gt: [ True, 18, 116, 74]---predictions: [0.49, 27, 106, 75]
name: hatchback_-20_20_-20_20_20_80_60_400---gt: [ True, 38, 105, 74]---predictions: [0.27, 30, 110, 75]
name: sedan4door_-20_0_0_0_20_160_60_450---gt: [ True, 33, 64, 0]---predictions: [0.17, 28, 98, 0]
name: suv_-20_20_-40_0_20_280_60_450---gt: [ True, 21, 89, 74]---predictions: [0.58, 29, 102, 75]
name: suv_-40_40_-20_0_20_240_20_450---gt: [ True, 0, 0, 149]---predictions: [0.76, 0, 0, 149]
name: suv_-40_0_-20_20_20_200_80_450---gt: [ True, 29, 51, 0]---predictions: [0.37, 26, 108, 0]
name: hybrid_-40_0_-40_0_40_280_80_400---gt: [ True, 18, 100, 0]---predictions: [0.27, 26, 105, 0]
name: hybrid_-20_20_0_20_20_360_80_450---gt: [ True, 28, 144, 74]---predictions: [0.69, 29, 103, 75]
name: hybrid_-20_20_-20_40_40_40_20_450---gt: [ True, 33, 89, 74]---predictions: [0.20, 29, 86, 75]
name: sedan4door_-20_40_-20_20_20_320_40_400---gt: [ True, 21, 106, 149]---predictions: [0.39, 30, 96, 149]
name: sedan2door_0_20_0_20_0_280_20_400---gt: [ False, 23, 73, 74]---predictions: [0.27, 29, 97, 75]
name: suv_-20_40_-20_0_0_240_40_400---gt: [ True, 0, 0, 149]---predictions: [0.24, 0, 0, 149]
name: hatchback_0_20_0_0_0_160_20_450---gt: [ False, 0, 0, 74]---predictions: [0.50, 0, 0, 75]
name: hybrid_-20_0_-20_0_20_320_80_450---gt: [ True, 23, 129, 0]---predictions: [0.21, 28, 113, 0]
name: hybrid_0_20_-40_20_0_40_20_450---gt: [ False, 32, 89, 74]---predictions: [0.28, 28, 94, 75]
name: suv_-20_40_0_40_40_240_80_400---gt: [ True, 22, 64, 149]---predictions: [0.21, 25, 82, 149]
name: hatchback_0_0_0_0_20_320_40_400---gt: [ False, 23, 96, 0]---predictions: [0.33, 29, 104, 0]
name: hybrid_0_0_-20_40_40_160_40_400---gt: [ False, 0, 0, 0]---predictions: [0.21, 0, 0, 0]
name: hybrid_-20_0_-40_0_20_320_60_450---gt: [ True, 23, 116, 0]---predictions: [0.19, 28, 107, 0]
name: sedan4door_-40_20_-40_0_0_40_80_400---gt: [ True, 35, 164, 74]---predictions: [0.14, 28, 107, 75]
name: sedan2door_-20_20_-40_20_0_360_80_450---gt: [ True, 29, 150, 74]---predictions: [0.43, 30, 106, 75]
name: hatchback_0_40_-20_0_20_360_60_450---gt: [ False, 27, 116, 149]---predictions: [0.65, 31, 104, 149]
name: sedan4door_0_0_-20_40_20_80_40_400---gt: [ False, 37, 87, 0]---predictions: [0.42, 31, 93, 0]
name: hatchback_-40_40_-40_0_40_200_80_450---gt: [ True, 29, 61, 149]---predictions: [0.46, 25, 95, 149]
name: sedan2door_-40_40_0_20_20_240_40_450---gt: [ True, 22, 74, 149]---predictions: [0.50, 26, 88, 149]
name: sedan2door_-20_40_-40_20_20_240_40_400---gt: [ True, 22, 69, 149]---predictions: [0.09, 28, 91, 149]
name: sedan4door_-40_0_-40_20_40_160_20_400---gt: [ True, 34, 65, 0]---predictions: [0.65, 32, 74, 0]
name: sedan2door_-40_20_-20_40_40_40_80_400---gt: [ True, 37, 162, 74]---predictions: [0.29, 27, 108, 75]
name: hatchback_-20_0_0_40_0_280_80_400---gt: [ True, 20, 95, 0]---predictions: [0.38, 28, 98, 0]
name: sedan4door_-40_0_-20_40_0_360_20_400---gt: [ True, 26, 94, 0]---predictions: [0.54, 30, 81, 0]
name: suv_-20_20_0_0_20_160_20_450---gt: [ True, 0, 0, 74]---predictions: [0.68, 0, 0, 75]
name: sedan2door_-20_40_-20_40_40_40_80_450---gt: [ True, 34, 140, 149]---predictions: [0.27, 28, 115, 149]
name: hybrid_-40_40_-20_20_0_320_40_400---gt: [ True, 20, 105, 149]---predictions: [0.48, 28, 98, 149]
name: suv_-40_20_-40_0_40_360_20_400---gt: [ True, 25, 84, 74]---predictions: [0.26, 29, 74, 75]
name: sedan4door_-20_40_-20_0_20_320_60_400---gt: [ True, 21, 121, 149]---predictions: [0.32, 28, 103, 149]
name: sedan4door_0_40_-40_40_40_40_80_450---gt: [ False, 32, 134, 149]---predictions: [0.22, 28, 110, 149]
name: hybrid_-40_40_0_40_20_160_60_400---gt: [ True, 34, 49, 149]---predictions: [0.36, 30, 103, 149]
name: hatchback_0_20_-40_40_40_120_60_400---gt: [ False, 38, 81, 74]---predictions: [0.24, 30, 109, 75]
name: hatchback_0_20_-20_40_0_360_80_400---gt: [ False, 26, 141, 74]---predictions: [0.41, 31, 96, 75]
name: hybrid_0_40_-20_20_20_80_20_450---gt: [ False, 34, 77, 149]---predictions: [0.56, 31, 95, 149]
name: sedan4door_-20_20_-20_0_20_120_20_400---gt: [ True, 37, 67, 74]---predictions: [0.04, 32, 85, 75]
name: sedan4door_-40_40_-40_40_0_160_40_400---gt: [ True, 35, 56, 149]---predictions: [0.26, 31, 95, 149]
name: sedan4door_0_0_-40_20_40_40_20_400---gt: [ False, 32, 89, 0]---predictions: [0.27, 29, 87, 0]
name: hybrid_-20_0_-20_0_20_360_80_400---gt: [ True, 28, 150, 0]---predictions: [0.67, 30, 98, 0]
name: hybrid_-40_40_-40_0_20_80_40_400---gt: [ True, 40, 91, 149]---predictions: [0.46, 30, 104, 149]
name: hybrid_-40_0_-40_0_40_40_80_450---gt: [ True, 34, 147, 0]---predictions: [0.23, 28, 102, 0]
name: hybrid_-40_40_0_40_40_40_40_450---gt: [ True, 34, 108, 149]---predictions: [0.25, 29, 108, 149]
name: sedan2door_-40_0_0_20_0_320_80_400---gt: [ True, 19, 147, 0]---predictions: [0.21, 27, 108, 0]
name: hatchback_0_20_-40_0_0_240_60_450---gt: [ False, 26, 68, 74]---predictions: [0.37, 29, 100, 75]
name: hybrid_0_0_-40_40_0_0_40_400---gt: [ False, 28, 97, 0]---predictions: [0.22, 29, 97, 0]
name: suv_-40_20_-20_0_40_80_80_450---gt: [ True, 40, 128, 74]---predictions: [0.30, 29, 110, 75]
name: hatchback_-20_40_0_0_0_80_20_450---gt: [ True, 36, 87, 149]---predictions: [0.33, 31, 101, 149]
name: hybrid_-20_0_0_0_0_80_80_400---gt: [ True, 38, 116, 0]---predictions: [0.50, 30, 110, 0]
name: sedan2door_-40_0_-20_0_40_160_60_400---gt: [ True, 35, 57, 0]---predictions: [0.47, 31, 94, 0]
name: hatchback_0_40_-20_20_0_120_60_450---gt: [ False, 36, 85, 149]---predictions: [0.12, 30, 109, 149]
