name: hatchback_0_40_-40_0_0_240_80_400---gt: [ True, 0, 95, 72]---predictions: [1.00, 6, 93, 72]
name: hatchback_-20_40_-40_40_0_80_40_400---gt: [ True, 20, 142, 91]---predictions: [1.00, 16, 136, 91]
name: sedan4door_-40_0_-20_40_20_0_80_400---gt: [ True, 40, 100, 163]---predictions: [0.99, 40, 97, 164]
name: sedan2door_0_20_0_0_40_320_20_450---gt: [ True, 0, 95, 91]---predictions: [0.98, 5, 89, 91]
name: suv_-20_0_-20_40_40_160_40_400---gt: [ False, 20, 129, 49]---predictions: [0.01, 20, 129, 49]
name: sedan2door_-40_0_-40_0_40_0_80_450---gt: [ True, 40, 106, 161]---predictions: [0.99, 44, 108, 161]
name: hatchback_-20_0_0_0_40_160_80_400---gt: [ True, 20, 134, 67]---predictions: [1.00, 22, 116, 67]
name: hatchback_-40_0_-40_40_0_360_40_450---gt: [ True, 40, 97, 118]---predictions: [0.99, 44, 99, 118]
name: hybrid_0_40_-20_20_0_360_20_400---gt: [ True, 0, 104, 83]---predictions: [1.00, 2, 106, 83]
name: hybrid_-40_0_0_20_20_280_80_450---gt: [ True, 40, 75, 102]---predictions: [1.00, 44, 79, 102]
name: hybrid_0_40_0_0_20_320_60_450---gt: [ True, 0, 94, 111]---predictions: [0.99, 3, 79, 111]
name: sedan2door_-40_0_-40_0_0_240_40_400---gt: [ False, 40, 81, 69]---predictions: [0.02, 40, 82, 69]
name: sedan4door_-20_0_0_20_20_280_20_400---gt: [ True, 20, 79, 82]---predictions: [1.00, 18, 67, 83]
name: sedan4door_-20_40_-40_0_20_360_20_400---gt: [ True, 20, 101, 90]---predictions: [1.00, 20, 122, 90]
name: suv_0_0_-20_40_40_0_20_400---gt: [ True, 0, 98, 78]---predictions: [0.99, 4, 95, 79]
name: hybrid_0_40_-20_40_0_320_60_450---gt: [ True, 0, 94, 111]---predictions: [1.00, 2, 91, 111]
name: suv_0_40_0_20_0_40_20_400---gt: [ True, 0, 120, 82]---predictions: [1.00, 3, 119, 83]
name: suv_-20_40_-40_0_0_40_60_400---gt: [ True, 20, 128, 128]---predictions: [1.00, 16, 132, 129]
name: sedan2door_-40_0_-20_40_0_160_20_400---gt: [ False, 40, 0, 0]---predictions: [0.01, 40, 0, 0]
name: sedan4door_-20_40_0_0_20_240_20_450---gt: [ False, 20, 0, 0]---predictions: [0.01, 20, 0, 0]
name: hybrid_-40_20_0_40_20_80_80_400---gt: [ True, 40, 151, 121]---predictions: [0.99, 43, 151, 121]
name: sedan4door_-20_20_-20_20_40_320_80_450---gt: [ True, 20, 85, 129]---predictions: [0.99, 18, 94, 129]
name: sedan2door_-40_20_-40_40_40_200_80_450---gt: [ True, 40, 107, 59]---predictions: [1.00, 39, 115, 59]
name: suv_-20_20_-40_0_40_80_80_400---gt: [ True, 20, 148, 125]---predictions: [0.95, 20, 145, 126]
name: sedan2door_-40_20_-40_20_40_160_40_400---gt: [ False, 40, 130, 61]---predictions: [0.01, 40, 131, 61]
name: sedan2door_0_0_-20_0_40_240_80_400---gt: [ True, 0, 89, 81]---predictions: [1.00, 2, 83, 82]
name: hybrid_-40_0_0_0_40_280_60_400---gt: [ True, 40, 70, 90]---predictions: [1.00, 46, 80, 90]
name: hybrid_0_40_-20_0_0_360_40_400---gt: [ True, 0, 104, 97]---predictions: [1.00, 2, 102, 98]
name: suv_-40_0_-20_40_40_360_60_450---gt: [ True, 40, 98, 141]---predictions: [1.00, 43, 102, 142]
name: sedan2door_-40_40_0_40_40_160_80_450---gt: [ True, 40, 130, 61]---predictions: [1.00, 42, 142, 61]
name: hybrid_-40_0_-20_20_0_240_40_400---gt: [ False, 40, 83, 60]---predictions: [0.01, 40, 84, 60]
name: sedan4door_0_0_-20_0_40_240_60_400---gt: [ True, 0, 93, 65]---predictions: [1.00, 3, 76, 65]
name: suv_-20_20_-40_40_40_40_40_400---gt: [ True, 20, 127, 104]---predictions: [1.00, 19, 126, 104]
name: hatchback_0_40_0_0_20_360_60_400---gt: [ True, 0, 100, 117]---predictions: [0.99, 4, 93, 117]
name: sedan4door_0_0_0_40_40_200_80_450---gt: [ True, 0, 110, 70]---predictions: [1.00, 2, 116, 71]
name: sedan2door_-20_20_-40_20_40_200_80_400---gt: [ True, 20, 106, 57]---predictions: [1.00, 19, 119, 58]
name: sedan4door_0_20_-20_20_40_240_80_450---gt: [ True, 0, 95, 81]---predictions: [0.99, 3, 104, 82]
name: hatchback_0_20_0_0_40_0_20_400---gt: [ True, 0, 99, 84]---predictions: [1.00, 3, 93, 85]
name: hybrid_0_20_-20_20_0_40_20_450---gt: [ True, 0, 121, 89]---predictions: [1.00, 4, 118, 89]
name: hatchback_-40_40_-20_20_40_120_60_450---gt: [ True, 40, 148, 82]---predictions: [0.97, 40, 150, 82]
name: hatchback_-40_0_0_40_20_160_60_400---gt: [ True, 40, 136, 54]---predictions: [0.97, 45, 154, 54]
name: hybrid_-40_40_-20_0_0_40_60_400---gt: [ True, 40, 135, 131]---predictions: [0.99, 42, 137, 131]
name: sedan2door_-20_40_0_0_0_120_80_400---gt: [ True, 20, 147, 84]---predictions: [1.00, 14, 153, 84]
name: sedan4door_-20_20_0_0_40_0_60_400---gt: [ True, 20, 102, 137]---predictions: [0.99, 15, 95, 138]
name: suv_0_40_0_40_40_320_60_450---gt: [ True, 0, 87, 110]---predictions: [0.99, 3, 86, 110]
name: sedan4door_0_20_0_0_0_120_60_400---gt: [ True, 0, 138, 77]---predictions: [0.99, 3, 140, 77]
name: hatchback_-40_40_0_0_40_80_40_450---gt: [ True, 40, 142, 98]---predictions: [0.99, 39, 138, 98]
name: sedan2door_0_20_-40_40_20_200_80_400---gt: [ True, 0, 107, 64]---predictions: [1.00, 3, 120, 65]
name: hatchback_-40_20_-40_0_0_80_40_400---gt: [ True, 40, 148, 95]---predictions: [1.00, 44, 147, 96]
name: sedan2door_0_20_-40_0_20_80_60_400---gt: [ True, 0, 141, 101]---predictions: [1.00, 4, 150, 101]
name: sedan2door_0_40_-40_0_40_320_20_400---gt: [ True, 0, 93, 88]---predictions: [0.99, 2, 80, 88]
name: hatchback_-20_0_-20_0_40_320_20_450---gt: [ True, 20, 86, 90]---predictions: [1.00, 17, 91, 90]
name: hybrid_-40_0_-40_0_20_200_20_400---gt: [ False, 40, 0, 0]---predictions: [0.00, 40, 0, 0]
name: sedan4door_-20_40_0_20_40_360_60_400---gt: [ True, 20, 102, 137]---predictions: [0.99, 18, 89, 138]
name: suv_-20_0_0_20_0_80_80_450---gt: [ True, 20, 142, 123]---predictions: [1.00, 16, 139, 124]
name: sedan4door_-40_0_-40_40_0_360_80_400---gt: [ True, 40, 100, 163]---predictions: [0.99, 41, 92, 164]
name: sedan2door_0_0_0_20_20_120_40_400---gt: [ False, 0, 147, 78]---predictions: [0.01, 0, 147, 78]
name: hybrid_-40_0_-20_40_0_240_60_450---gt: [ True, 40, 87, 73]---predictions: [1.00, 47, 86, 73]
name: hatchback_-40_0_0_40_40_280_40_450---gt: [ True, 40, 80, 87]---predictions: [0.99, 45, 82, 88]
name: hybrid_0_40_0_20_0_240_80_450---gt: [ True, 0, 94, 83]---predictions: [1.00, 2, 84, 84]
name: sedan2door_-40_20_0_40_20_0_40_450---gt: [ True, 40, 106, 126]---predictions: [0.99, 45, 109, 126]
name: hybrid_0_0_-20_40_20_160_20_450---gt: [ False, 0, 0, 0]---predictions: [0.01, 0, 0, 0]
name: sedan2door_-40_0_-40_20_40_40_80_450---gt: [ True, 40, 134, 154]---predictions: [0.99, 41, 137, 155]
name: hatchback_0_40_-40_20_20_160_80_450---gt: [ True, 0, 127, 81]---predictions: [1.00, 5, 141, 82]
name: sedan2door_0_0_0_20_20_200_60_450---gt: [ True, 0, 116, 61]---predictions: [0.95, 5, 104, 61]
name: suv_0_40_-20_40_40_80_80_450---gt: [ True, 0, 137, 122]---predictions: [0.97, 5, 135, 122]
name: hybrid_-20_40_0_0_40_240_80_450---gt: [ True, 20, 89, 80]---predictions: [1.00, 16, 66, 80]
name: suv_0_0_-40_0_20_320_60_450---gt: [ True, 0, 87, 109]---predictions: [1.00, 2, 81, 109]
name: sedan2door_-40_20_-20_0_40_120_60_400---gt: [ True, 40, 153, 74]---predictions: [0.98, 42, 141, 74]
name: suv_-20_0_0_40_0_200_80_450---gt: [ True, 20, 109, 59]---predictions: [1.00, 18, 110, 59]
name: hatchback_-20_20_-40_20_40_200_80_450---gt: [ True, 20, 110, 66]---predictions: [1.00, 17, 101, 66]
name: hybrid_-40_20_-40_20_0_120_20_450---gt: [ False, 40, 137, 68]---predictions: [0.01, 40, 138, 69]
name: sedan2door_-20_0_-40_0_40_360_60_400---gt: [ True, 20, 108, 139]---predictions: [1.00, 20, 110, 139]
name: suv_-20_40_-40_0_20_160_60_450---gt: [ True, 20, 129, 57]---predictions: [0.98, 20, 137, 58]
name: sedan4door_-40_40_-20_40_0_200_40_450---gt: [ False, 40, 108, 68]---predictions: [0.05, 40, 108, 68]
name: hybrid_0_20_0_0_20_40_20_450---gt: [ True, 0, 121, 89]---predictions: [1.00, 4, 117, 89]
name: hybrid_0_0_0_40_0_280_60_450---gt: [ True, 0, 90, 90]---predictions: [1.00, 4, 78, 90]
name: hybrid_-20_0_0_0_0_120_20_450---gt: [ False, 20, 0, 0]---predictions: [0.01, 20, 0, 0]
name: hatchback_-40_40_-20_20_20_0_60_400---gt: [ True, 40, 94, 140]---predictions: [0.99, 39, 100, 140]
name: hybrid_-40_0_0_40_40_0_60_450---gt: [ True, 40, 105, 136]---predictions: [0.99, 44, 112, 137]
name: hatchback_-40_40_0_20_40_0_40_450---gt: [ True, 40, 97, 118]---predictions: [0.99, 41, 99, 118]
name: sedan4door_-20_0_-20_40_40_240_20_450---gt: [ False, 20, 0, 0]---predictions: [0.01, 20, 0, 0]
name: suv_-40_40_-40_0_20_40_60_400---gt: [ True, 40, 134, 140]---predictions: [0.99, 40, 137, 141]
name: sedan4door_0_40_-40_20_40_40_40_450---gt: [ True, 0, 120, 105]---predictions: [0.99, 4, 130, 105]
name: hatchback_-20_40_0_0_40_120_80_450---gt: [ True, 20, 144, 95]---predictions: [1.00, 20, 151, 96]
name: hatchback_-40_40_0_40_20_200_20_400---gt: [ False, 40, 119, 76]---predictions: [0.02, 40, 119, 76]
name: suv_-20_0_-20_20_40_280_20_450---gt: [ True, 20, 82, 69]---predictions: [1.00, 12, 83, 69]
name: sedan2door_-40_0_0_40_20_200_60_450---gt: [ True, 40, 106, 60]---predictions: [0.97, 45, 126, 60]
name: sedan4door_-40_0_-40_0_20_40_40_450---gt: [ True, 40, 129, 114]---predictions: [0.99, 40, 131, 114]
name: suv_-40_20_-40_0_20_80_60_400---gt: [ True, 40, 157, 109]---predictions: [1.00, 44, 155, 110]
name: hybrid_-40_40_0_0_20_80_80_450---gt: [ True, 40, 145, 119]---predictions: [0.99, 43, 137, 120]
name: sedan4door_-40_20_0_0_0_360_60_400---gt: [ True, 40, 99, 150]---predictions: [1.00, 39, 111, 151]
name: hybrid_0_0_-20_40_0_40_20_400---gt: [ True, 0, 122, 85]---predictions: [1.00, 3, 120, 85]
name: sedan4door_-20_20_-20_0_40_80_20_450---gt: [ True, 20, 139, 88]---predictions: [0.99, 17, 145, 88]
name: suv_-40_40_0_20_20_160_40_450---gt: [ False, 40, 131, 56]---predictions: [0.02, 40, 132, 56]
name: hatchback_0_0_-40_40_20_40_80_450---gt: [ True, 0, 117, 136]---predictions: [1.00, 11, 124, 136]
name: sedan2door_-40_20_-40_20_20_360_20_400---gt: [ True, 40, 105, 97]---predictions: [0.99, 44, 114, 97]
name: hatchback_0_40_0_0_0_80_20_400---gt: [ True, 0, 137, 74]---predictions: [1.00, 3, 144, 75]
name: sedan4door_-20_0_0_20_0_360_20_450---gt: [ True, 20, 103, 93]---predictions: [0.99, 20, 106, 93]
name: suv_-40_20_-20_40_0_280_20_450---gt: [ True, 40, 78, 78]---predictions: [1.00, 43, 89, 79]
name: suv_-40_0_-20_20_0_200_20_400---gt: [ False, 40, 0, 0]---predictions: [0.00, 40, 0, 0]
name: suv_-40_20_0_0_20_360_80_450---gt: [ True, 40, 98, 158]---predictions: [0.99, 42, 98, 158]
name: sedan4door_0_40_-20_20_40_80_80_450---gt: [ True, 0, 135, 119]---predictions: [0.95, 6, 128, 119]
name: hybrid_0_20_0_0_40_320_40_450---gt: [ True, 0, 94, 98]---predictions: [0.98, 5, 89, 98]
name: hybrid_-20_20_-40_0_0_160_80_400---gt: [ True, 20, 127, 63]---predictions: [1.00, 19, 132, 64]
name: sedan2door_0_40_0_20_40_280_40_400---gt: [ True, 0, 84, 84]---predictions: [0.99, 3, 78, 84]
name: hatchback_-40_20_0_40_0_200_60_450---gt: [ True, 40, 110, 56]---predictions: [0.98, 41, 115, 56]
name: hatchback_-40_20_0_0_40_360_40_450---gt: [ True, 40, 97, 118]---predictions: [0.99, 42, 102, 118]
name: sedan4door_0_40_-20_40_20_120_20_450---gt: [ False, 0, 0, 0]---predictions: [0.01, 0, 0, 0]
name: hatchback_-40_0_-40_20_0_160_60_400---gt: [ True, 40, 136, 54]---predictions: [0.98, 40, 148, 54]
name: hybrid_0_0_-40_20_40_320_80_450---gt: [ True, 0, 93, 122]---predictions: [1.00, 4, 88, 123]
name: sedan2door_-20_20_-40_20_0_360_60_400---gt: [ True, 20, 108, 139]---predictions: [1.00, 19, 105, 139]
name: sedan2door_0_0_-20_0_40_120_40_450---gt: [ False, 0, 142, 83]---predictions: [0.02, 0, 142, 83]
name: sedan2door_-40_40_-40_20_0_0_80_400---gt: [ True, 40, 105, 168]---predictions: [0.99, 44, 107, 169]
name: hatchback_-20_20_-20_40_40_160_20_450---gt: [ False, 20, 0, 0]---predictions: [0.01, 20, 0, 0]
name: suv_0_20_-20_40_0_240_20_400---gt: [ False, 0, 0, 0]---predictions: [0.01, 0, 0, 0]
name: suv_-20_40_0_40_40_320_20_450---gt: [ True, 20, 84, 84]---predictions: [0.99, 26, 89, 84]
name: hybrid_0_20_0_20_20_240_40_400---gt: [ False, 0, 0, 0]---predictions: [0.01, 0, 0, 0]
name: suv_0_20_-40_0_0_160_20_450---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan2door_0_0_-20_40_0_320_60_400---gt: [ True, 0, 91, 116]---predictions: [1.00, 1, 87, 116]
name: hybrid_-20_0_-40_40_40_280_40_450---gt: [ True, 20, 83, 90]---predictions: [0.99, 22, 95, 90]
name: hybrid_0_40_0_40_0_160_80_450---gt: [ True, 0, 123, 78]---predictions: [1.00, 2, 128, 79]
name: hatchback_0_40_-40_0_0_360_80_400---gt: [ True, 0, 100, 141]---predictions: [0.99, 5, 94, 142]
name: suv_-40_0_-40_0_0_280_80_450---gt: [ True, 40, 70, 95]---predictions: [0.99, 45, 66, 95]
name: hatchback_0_0_-20_40_40_240_40_450---gt: [ False, 0, 0, 0]---predictions: [0.02, 0, 0, 0]
name: hybrid_-40_20_-20_40_40_40_60_400---gt: [ True, 40, 135, 131]---predictions: [1.00, 42, 134, 131]
name: hatchback_-40_40_0_20_0_280_60_450---gt: [ True, 40, 78, 89]---predictions: [0.99, 36, 66, 90]
name: hatchback_0_40_-20_40_20_160_80_400---gt: [ True, 0, 130, 76]---predictions: [1.00, 4, 141, 77]
name: sedan4door_-20_0_0_20_40_320_20_400---gt: [ True, 20, 82, 88]---predictions: [0.99, 22, 77, 88]
name: sedan4door_-40_20_0_0_40_200_80_450---gt: [ True, 40, 108, 58]---predictions: [1.00, 43, 117, 58]
name: sedan2door_-40_20_0_0_0_280_80_450---gt: [ True, 40, 72, 105]---predictions: [0.99, 47, 79, 106]
name: hybrid_-40_40_-40_0_0_320_60_450---gt: [ True, 40, 81, 119]---predictions: [1.00, 43, 78, 119]
name: sedan2door_0_40_0_0_40_200_20_400---gt: [ False, 0, 116, 79]---predictions: [0.00, 0, 117, 80]
name: hatchback_-20_0_0_40_20_360_20_450---gt: [ True, 20, 101, 91]---predictions: [1.00, 16, 100, 92]
name: hybrid_0_0_0_0_40_80_40_400---gt: [ True, 0, 135, 81]---predictions: [0.99, 2, 149, 82]
name: suv_-40_0_-20_20_40_360_80_450---gt: [ True, 40, 98, 158]---predictions: [0.99, 41, 102, 158]
name: hybrid_0_0_-20_40_40_200_40_450---gt: [ False, 0, 0, 0]---predictions: [0.02, 0, 0, 0]
name: hybrid_-40_0_-20_0_40_240_40_400---gt: [ False, 40, 83, 60]---predictions: [0.01, 40, 84, 60]
name: hatchback_0_20_0_20_20_0_20_400---gt: [ True, 0, 99, 84]---predictions: [1.00, 3, 98, 85]
name: sedan2door_0_40_0_20_0_0_20_450---gt: [ True, 0, 106, 91]---predictions: [1.00, 3, 108, 92]
name: sedan2door_-40_20_-20_40_20_120_60_450---gt: [ True, 40, 148, 79]---predictions: [0.99, 43, 155, 79]
name: suv_0_20_0_0_20_240_60_400---gt: [ True, 0, 96, 48]---predictions: [1.00, 3, 91, 49]
name: suv_-40_0_0_40_0_360_80_450---gt: [ True, 40, 98, 158]---predictions: [1.00, 44, 98, 158]
name: sedan2door_0_0_0_20_0_0_80_400---gt: [ True, 0, 107, 143]---predictions: [1.00, 2, 107, 144]
name: hybrid_0_20_-20_20_0_40_80_450---gt: [ True, 0, 122, 129]---predictions: [1.00, 4, 117, 129]
name: hatchback_0_40_0_20_0_360_60_400---gt: [ True, 0, 100, 117]---predictions: [1.00, 4, 95, 117]
name: sedan4door_-40_20_0_0_40_200_60_450---gt: [ True, 40, 108, 55]---predictions: [0.98, 42, 127, 56]
name: hybrid_0_20_-20_0_40_200_60_450---gt: [ True, 0, 0, 0]---predictions: [0.98, 4, 55, 0]
name: hybrid_-40_40_-40_20_20_160_80_450---gt: [ True, 40, 129, 64]---predictions: [1.00, 41, 142, 65]
name: hatchback_-20_0_0_40_40_120_40_400---gt: [ False, 20, 144, 69]---predictions: [0.01, 20, 145, 69]
name: sedan4door_0_20_0_20_40_360_20_400---gt: [ True, 0, 100, 86]---predictions: [0.99, 2, 110, 86]
name: suv_0_0_0_20_20_0_80_450---gt: [ True, 0, 101, 140]---predictions: [0.99, 3, 106, 140]
name: hatchback_-40_0_0_0_20_0_20_400---gt: [ True, 40, 95, 91]---predictions: [1.00, 47, 104, 91]
name: hatchback_0_20_-40_20_20_360_40_400---gt: [ True, 0, 99, 98]---predictions: [0.99, 3, 112, 99]
name: hatchback_0_0_0_20_20_160_60_400---gt: [ True, 0, 141, 68]---predictions: [0.98, 2, 126, 68]
name: hatchback_-40_20_-20_20_0_240_40_450---gt: [ False, 40, 90, 68]---predictions: [0.02, 40, 91, 68]
name: sedan2door_0_0_-20_40_40_160_80_400---gt: [ True, 0, 126, 72]---predictions: [1.00, 2, 133, 73]
name: suv_0_40_-40_0_0_360_60_400---gt: [ True, 0, 98, 119]---predictions: [0.99, 5, 106, 120]
name: hybrid_-40_20_0_0_20_280_40_450---gt: [ True, 40, 78, 88]---predictions: [0.97, 46, 89, 89]
name: hatchback_0_20_0_20_0_360_20_450---gt: [ True, 0, 101, 89]---predictions: [1.00, 3, 108, 89]
name: suv_-40_0_0_40_40_360_60_400---gt: [ True, 40, 95, 147]---predictions: [1.00, 42, 95, 147]
name: sedan4door_0_0_0_40_40_160_60_450---gt: [ True, 0, 123, 69]---predictions: [0.99, 1, 128, 69]
name: sedan2door_-20_40_-20_20_0_0_40_400---gt: [ True, 20, 107, 116]---predictions: [1.00, 18, 107, 116]
name: hatchback_-20_0_0_40_20_200_40_400---gt: [ False, 20, 110, 65]---predictions: [0.01, 20, 110, 66]
name: sedan4door_0_40_-40_20_20_40_60_400---gt: [ True, 0, 121, 120]---predictions: [1.00, 5, 130, 120]
name: sedan2door_-40_20_0_20_0_240_40_400---gt: [ False, 40, 81, 69]---predictions: [0.01, 40, 82, 69]
name: hybrid_-40_20_0_40_40_80_40_400---gt: [ True, 40, 149, 91]---predictions: [0.99, 41, 150, 92]
name: suv_0_0_-20_40_20_200_40_400---gt: [ False, 0, 0, 0]---predictions: [0.02, 0, 0, 0]
name: hatchback_-20_0_0_20_0_80_60_450---gt: [ True, 20, 138, 105]---predictions: [1.00, 12, 159, 106]
name: hatchback_-20_20_0_20_20_360_20_450---gt: [ True, 20, 101, 91]---predictions: [1.00, 18, 104, 92]
name: hatchback_-40_40_0_0_40_120_40_450---gt: [ False, 40, 146, 74]---predictions: [0.02, 40, 147, 74]
name: sedan4door_0_20_-40_0_0_200_20_450---gt: [ False, 0, 116, 83]---predictions: [0.01, 0, 117, 84]
name: sedan4door_-40_20_-40_0_0_160_80_450---gt: [ True, 40, 133, 64]---predictions: [1.00, 40, 140, 64]
name: suv_-40_20_0_40_40_360_80_450---gt: [ True, 40, 98, 158]---predictions: [0.99, 42, 101, 158]
name: hybrid_-20_20_-20_0_20_160_20_400---gt: [ False, 20, 0, 0]---predictions: [0.01, 20, 0, 0]
name: sedan2door_-40_40_0_40_20_0_80_400---gt: [ True, 40, 105, 168]---predictions: [0.98, 46, 107, 169]
name: hatchback_-20_0_0_0_20_120_20_400---gt: [ False, 20, 142, 67]---predictions: [0.00, 20, 142, 67]
name: suv_0_20_-20_0_40_120_60_450---gt: [ True, 0, 148, 95]---predictions: [0.98, 2, 138, 95]
name: sedan2door_-20_40_0_40_40_280_20_400---gt: [ True, 20, 77, 88]---predictions: [1.00, 17, 79, 88]
name: sedan4door_-40_40_-40_0_0_0_20_400---gt: [ True, 40, 99, 94]---predictions: [1.00, 48, 111, 95]
name: sedan4door_-20_40_0_40_40_320_80_400---gt: [ True, 20, 80, 132]---predictions: [0.98, 17, 78, 133]
name: suv_0_0_-20_0_40_280_60_400---gt: [ True, 0, 79, 85]---predictions: [1.00, 3, 72, 85]
name: hybrid_-20_0_-40_0_40_0_80_450---gt: [ True, 20, 107, 144]---predictions: [0.99, 19, 98, 144]
name: suv_0_40_-20_20_20_240_80_450---gt: [ True, 0, 94, 74]---predictions: [0.99, 3, 94, 75]
name: suv_0_20_0_20_0_240_20_450---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan2door_-20_40_-40_40_40_80_20_400---gt: [ True, 20, 144, 84]---predictions: [0.98, 14, 142, 85]
name: sedan2door_-20_20_0_40_0_200_20_400---gt: [ False, 20, 0, 0]---predictions: [0.00, 20, 0, 0]
name: hybrid_0_40_0_40_40_200_20_400---gt: [ False, 0, 114, 73]---predictions: [0.02, 0, 114, 73]
name: hatchback_-20_0_-20_40_20_280_20_400---gt: [ True, 20, 82, 70]---predictions: [1.00, 10, 88, 70]
name: hatchback_-40_40_-20_20_0_200_20_450---gt: [ False, 40, 118, 80]---predictions: [0.01, 40, 118, 80]
name: hatchback_-40_40_0_40_40_160_40_400---gt: [ False, 40, 134, 56]---predictions: [0.06, 40, 134, 57]
name: suv_-40_20_-20_40_0_320_20_450---gt: [ True, 40, 75, 84]---predictions: [1.00, 41, 71, 85]
name: sedan4door_-40_20_0_40_20_200_80_400---gt: [ True, 40, 107, 49]---predictions: [1.00, 44, 118, 50]
name: sedan2door_-20_40_0_0_20_80_40_450---gt: [ True, 20, 142, 95]---predictions: [0.99, 21, 144, 96]
name: sedan4door_-20_20_-20_20_40_240_80_400---gt: [ True, 20, 85, 72]---predictions: [0.99, 13, 97, 73]
name: sedan4door_-40_20_-20_0_20_0_20_450---gt: [ True, 40, 101, 97]---predictions: [0.99, 43, 102, 98]
name: suv_-20_20_0_40_0_40_80_450---gt: [ True, 20, 126, 147]---predictions: [1.00, 20, 135, 147]
name: hybrid_-20_20_-20_20_0_280_80_400---gt: [ True, 20, 77, 101]---predictions: [0.99, 20, 65, 102]
name: hatchback_-20_0_-40_0_20_80_40_450---gt: [ True, 20, 137, 94]---predictions: [0.98, 20, 139, 95]
name: hybrid_-40_40_0_20_0_360_60_450---gt: [ True, 40, 105, 136]---predictions: [1.00, 44, 108, 137]
name: sedan4door_0_0_-40_40_40_200_80_400---gt: [ True, 0, 109, 64]---predictions: [1.00, 5, 128, 64]
name: hatchback_-20_40_0_20_0_360_20_450---gt: [ True, 20, 101, 91]---predictions: [1.00, 19, 113, 92]
name: sedan2door_-20_0_-20_20_40_240_20_450---gt: [ False, 20, 0, 0]---predictions: [0.00, 20, 0, 0]
name: sedan2door_-20_40_-40_0_40_360_80_450---gt: [ True, 20, 108, 150]---predictions: [0.99, 18, 106, 151]
name: suv_-20_20_-40_20_20_160_60_400---gt: [ True, 20, 131, 49]---predictions: [0.98, 16, 137, 49]
name: suv_-40_40_0_0_0_40_40_400---gt: [ True, 40, 134, 110]---predictions: [0.99, 43, 128, 110]
name: sedan2door_-20_0_-40_0_40_120_40_400---gt: [ False, 20, 143, 73]---predictions: [0.01, 20, 144, 74]
name: suv_-20_0_-20_40_0_240_40_450---gt: [ False, 20, 0, 0]---predictions: [0.02, 20, 0, 0]
name: hatchback_-20_0_0_0_0_280_60_400---gt: [ True, 20, 80, 89]---predictions: [1.00, 22, 69, 89]
name: sedan2door_-40_0_-40_20_40_40_60_450---gt: [ True, 40, 135, 135]---predictions: [1.00, 46, 149, 135]
name: hatchback_-20_40_-40_40_20_40_20_400---gt: [ True, 20, 123, 88]---predictions: [0.99, 21, 136, 88]
name: suv_-40_40_0_40_40_200_40_450---gt: [ False, 40, 110, 62]---predictions: [0.06, 40, 110, 63]
name: hybrid_-20_0_-40_0_40_200_60_450---gt: [ True, 20, 106, 60]---predictions: [0.96, 24, 81, 61]
name: sedan4door_-40_0_0_0_0_0_60_450---gt: [ True, 40, 101, 145]---predictions: [1.00, 44, 117, 145]
name: suv_-40_0_0_20_0_120_20_400---gt: [ False, 40, 150, 61]---predictions: [0.01, 40, 150, 61]
name: sedan2door_-40_20_-40_20_0_360_40_400---gt: [ True, 40, 106, 128]---predictions: [1.00, 45, 98, 129]
name: sedan4door_0_40_-40_20_20_40_40_400---gt: [ True, 0, 121, 104]---predictions: [0.99, 5, 128, 104]
name: hybrid_-40_20_-40_20_40_320_40_450---gt: [ True, 40, 80, 106]---predictions: [0.99, 43, 74, 106]
name: sedan2door_-20_40_0_0_40_240_20_400---gt: [ False, 20, 0, 0]---predictions: [0.01, 20, 0, 0]
name: sedan2door_0_20_0_0_0_200_40_400---gt: [ False, 0, 111, 83]---predictions: [0.01, 0, 111, 83]
name: suv_-20_20_0_40_20_120_60_400---gt: [ True, 20, 151, 73]---predictions: [0.99, 17, 144, 73]
name: suv_0_0_-40_20_20_320_40_400---gt: [ True, 0, 85, 91]---predictions: [1.00, 3, 76, 92]
name: hybrid_-40_20_-40_40_40_200_20_450---gt: [ False, 40, 0, 0]---predictions: [0.01, 40, 0, 0]
name: sedan2door_-40_0_0_0_20_120_80_450---gt: [ True, 40, 149, 86]---predictions: [1.00, 44, 146, 87]
name: hybrid_-20_40_-20_0_0_240_40_400---gt: [ False, 20, 0, 0]---predictions: [0.01, 20, 0, 0]
name: sedan4door_-20_40_-20_40_0_200_40_450---gt: [ False, 20, 107, 70]---predictions: [0.04, 20, 107, 71]
name: suv_-40_0_-40_20_20_160_40_400---gt: [ False, 40, 134, 49]---predictions: [0.02, 40, 134, 49]
name: sedan4door_-20_40_0_0_0_280_40_450---gt: [ True, 20, 82, 92]---predictions: [0.99, 19, 74, 93]
name: sedan4door_0_0_0_40_40_160_40_450---gt: [ False, 0, 0, 0]---predictions: [0.02, 0, 0, 0]
name: suv_-20_0_0_20_20_40_40_400---gt: [ True, 20, 127, 104]---predictions: [0.99, 16, 136, 104]
name: suv_-40_20_-40_20_20_320_20_400---gt: [ True, 40, 69, 79]---predictions: [0.99, 43, 77, 79]
name: hybrid_0_0_-40_20_40_80_40_450---gt: [ True, 0, 132, 85]---predictions: [0.99, 3, 150, 85]
