name: hatchback_-20_40_-20_20_20_240_80_400---gt: [ True, 23, 69, 149]---predictions: [0.30, 24, 68, 149]
name: suv_-20_0_0_40_0_280_80_450---gt: [ True, 20, 97, 0]---predictions: [0.36, 20, 98, 0]
name: suv_-40_0_-20_40_0_280_20_400---gt: [ True, 19, 73, 0]---predictions: [0.59, 25, 83, 0]
name: sedan4door_-20_40_-20_40_20_320_80_450---gt: [ True, 22, 129, 149]---predictions: [0.36, 23, 130, 149]
name: hybrid_-20_20_-40_20_0_80_20_450---gt: [ True, 36, 86, 74]---predictions: [0.44, 35, 91, 75]
name: hybrid_-20_0_0_40_0_280_40_450---gt: [ True, 22, 90, 0]---predictions: [0.27, 21, 83, 0]
name: sedan4door_-20_0_0_0_20_360_60_400---gt: [ True, 27, 137, 0]---predictions: [0.29, 25, 131, 0]
name: hatchback_-20_20_0_40_0_320_20_400---gt: [ True, 21, 85, 74]---predictions: [0.23, 23, 82, 75]
name: sedan2door_-20_40_-20_40_40_80_80_400---gt: [ True, 39, 117, 149]---predictions: [0.31, 40, 122, 149]
name: suv_0_0_0_40_40_200_40_400---gt: [ False, 0, 0, 0]---predictions: [0.24, 0, 0, 0]
name: suv_-40_40_-20_20_20_160_40_450---gt: [ True, 35, 56, 149]---predictions: [0.81, 37, 58, 149]
name: hatchback_0_20_0_20_20_0_40_400---gt: [ False, 26, 98, 74]---predictions: [0.04, 26, 100, 75]
name: hatchback_-40_20_0_20_0_160_40_450---gt: [ True, 35, 63, 74]---predictions: [0.78, 36, 69, 75]
name: hybrid_0_0_-40_40_40_80_40_450---gt: [ False, 35, 85, 0]---predictions: [0.13, 38, 90, 0]
name: sedan4door_0_20_0_20_20_320_40_400---gt: [ False, 23, 99, 74]---predictions: [0.08, 22, 110, 75]
name: sedan2door_-40_20_0_40_20_320_20_400---gt: [ True, 19, 96, 74]---predictions: [0.80, 21, 113, 75]
name: sedan2door_-20_20_0_0_40_0_40_450---gt: [ True, 28, 115, 74]---predictions: [0.25, 31, 111, 75]
name: sedan2door_0_40_-20_0_40_200_60_450---gt: [ False, 31, 61, 149]---predictions: [0.07, 28, 57, 149]
name: hatchback_-20_0_-20_20_20_240_80_450---gt: [ True, 24, 74, 0]---predictions: [0.36, 25, 80, 0]
name: sedan2door_0_0_-20_40_40_0_20_400---gt: [ False, 28, 88, 0]---predictions: [0.04, 28, 90, 0]
name: sedan2door_-20_40_-40_20_20_40_60_400---gt: [ True, 35, 127, 149]---predictions: [0.29, 38, 131, 149]
name: hybrid_-40_0_0_20_20_40_20_400---gt: [ True, 35, 85, 0]---predictions: [0.87, 31, 85, 0]
name: sedan4door_-20_0_-40_40_20_120_60_400---gt: [ True, 39, 76, 0]---predictions: [0.37, 40, 77, 0]
name: hybrid_0_0_-20_0_40_80_60_400---gt: [ False, 36, 96, 0]---predictions: [0.07, 40, 93, 0]
name: sedan2door_-40_20_-20_20_0_80_60_450---gt: [ True, 40, 108, 74]---predictions: [0.75, 40, 111, 75]
name: sedan2door_-40_0_-20_0_40_360_20_400---gt: [ True, 28, 97, 0]---predictions: [0.74, 30, 115, 0]
name: hatchback_-20_0_0_40_20_160_20_450---gt: [ True, 0, 0, 0]---predictions: [0.30, 0, 0, 0]
name: sedan4door_0_20_-40_40_0_0_80_400---gt: [ False, 27, 141, 74]---predictions: [0.08, 25, 147, 75]
name: hatchback_0_40_-20_20_40_40_60_400---gt: [ False, 31, 118, 149]---predictions: [0.05, 34, 122, 149]
name: sedan4door_-20_0_-40_0_40_320_40_400---gt: [ True, 21, 106, 0]---predictions: [0.32, 21, 104, 0]
name: hybrid_-20_20_0_0_40_80_80_450---gt: [ True, 37, 115, 74]---predictions: [0.30, 35, 113, 75]
name: sedan4door_-20_40_0_40_40_160_60_400---gt: [ True, 34, 57, 149]---predictions: [0.42, 33, 61, 149]
name: hybrid_-40_40_-40_0_0_120_40_400---gt: [ True, 38, 63, 149]---predictions: [0.74, 39, 68, 149]
name: sedan2door_0_0_-20_0_40_240_40_400---gt: [ False, 0, 0, 0]---predictions: [0.46, 0, 0, 0]
name: hybrid_-40_0_-40_20_40_360_40_450---gt: [ True, 28, 117, 0]---predictions: [0.70, 27, 125, 0]
name: sedan4door_-40_20_-20_0_0_80_20_400---gt: [ True, 40, 86, 74]---predictions: [0.44, 30, 82, 75]
name: suv_-20_20_0_20_40_200_40_400---gt: [ True, 29, 59, 74]---predictions: [0.26, 28, 55, 75]
name: sedan4door_-20_40_-40_20_0_360_80_450---gt: [ True, 27, 147, 149]---predictions: [0.32, 26, 148, 149]
name: hybrid_-20_20_-40_0_0_0_80_450---gt: [ True, 28, 144, 74]---predictions: [0.34, 27, 152, 75]
name: hybrid_-40_0_-20_20_0_80_20_400---gt: [ True, 39, 83, 0]---predictions: [0.47, 38, 86, 0]
name: sedan2door_0_40_-40_40_40_160_60_450---gt: [ False, 36, 71, 149]---predictions: [0.06, 34, 61, 149]
name: hatchback_0_0_-20_0_0_200_40_450---gt: [ False, 0, 0, 0]---predictions: [0.23, 0, 0, 0]
name: sedan2door_0_20_-20_0_20_0_80_450---gt: [ False, 28, 138, 74]---predictions: [0.07, 30, 131, 75]
name: hatchback_-20_0_0_20_40_0_60_450---gt: [ True, 27, 128, 0]---predictions: [0.32, 26, 132, 0]
name: suv_-40_40_-40_20_20_320_60_400---gt: [ True, 17, 119, 149]---predictions: [0.73, 18, 126, 149]
name: suv_0_20_-40_0_20_200_60_450---gt: [ False, 0, 0, 74]---predictions: [0.23, 0, 0, 75]
name: sedan4door_-40_0_-20_20_20_200_60_400---gt: [ True, 28, 47, 0]---predictions: [0.73, 31, 61, 0]
name: sedan4door_-20_0_0_0_0_200_20_400---gt: [ True, 0, 0, 0]---predictions: [0.14, 0, 0, 0]
name: hatchback_-20_20_-40_20_20_80_80_400---gt: [ True, 38, 125, 74]---predictions: [0.39, 38, 136, 75]
name: hatchback_-20_0_0_20_20_0_60_450---gt: [ True, 27, 128, 0]---predictions: [0.34, 25, 124, 0]
name: sedan4door_-40_40_-20_20_0_320_80_400---gt: [ True, 18, 139, 149]---predictions: [0.70, 20, 135, 149]
name: hybrid_-20_0_-20_40_20_280_20_400---gt: [ True, 21, 79, 0]---predictions: [0.43, 21, 62, 0]
name: sedan4door_-20_20_-40_0_0_200_20_400---gt: [ True, 31, 76, 74]---predictions: [0.46, 31, 67, 75]
name: suv_-40_40_-40_20_0_80_20_450---gt: [ True, 39, 84, 149]---predictions: [0.67, 39, 68, 149]
name: hybrid_-20_0_-20_40_40_80_20_400---gt: [ True, 37, 82, 0]---predictions: [0.25, 38, 73, 0]
name: suv_0_40_-20_0_0_200_60_450---gt: [ False, 0, 0, 149]---predictions: [0.11, 0, 0, 149]
name: sedan2door_-40_0_-20_20_0_0_80_400---gt: [ True, 28, 168, 0]---predictions: [0.78, 26, 172, 0]
name: sedan2door_0_20_0_0_20_240_80_400---gt: [ False, 23, 81, 74]---predictions: [0.06, 26, 79, 75]
name: sedan2door_-40_20_-40_0_20_160_40_450---gt: [ True, 34, 66, 74]---predictions: [0.75, 33, 61, 75]
name: suv_0_0_0_20_40_360_20_400---gt: [ False, 26, 78, 0]---predictions: [0.06, 25, 88, 0]
name: sedan4door_-20_0_-40_40_40_200_20_450---gt: [ True, 0, 0, 0]---predictions: [0.25, 0, 0, 0]
name: suv_0_0_-20_20_0_280_40_400---gt: [ False, 21, 72, 0]---predictions: [0.09, 23, 92, 0]
name: suv_-20_20_-20_20_0_280_20_450---gt: [ True, 22, 69, 74]---predictions: [0.37, 23, 72, 75]
name: sedan2door_-40_0_-20_40_20_280_40_400---gt: [ True, 18, 89, 0]---predictions: [0.74, 20, 91, 0]
name: suv_0_0_-40_40_40_320_20_450---gt: [ False, 24, 82, 0]---predictions: [0.09, 19, 81, 0]
name: hybrid_-40_40_-40_0_20_280_40_450---gt: [ True, 20, 88, 149]---predictions: [0.72, 21, 89, 149]
name: hatchback_-40_0_0_40_0_240_40_400---gt: [ True, 23, 60, 0]---predictions: [0.79, 26, 66, 0]
name: suv_-40_40_-20_40_20_0_80_400---gt: [ True, 25, 167, 149]---predictions: [0.71, 28, 165, 149]
name: sedan2door_-20_40_0_0_0_40_60_400---gt: [ True, 35, 127, 149]---predictions: [0.35, 37, 128, 149]
name: hatchback_-40_40_-20_0_40_80_20_450---gt: [ True, 37, 89, 149]---predictions: [0.68, 36, 90, 149]
name: suv_0_20_-40_40_20_80_40_450---gt: [ False, 37, 86, 74]---predictions: [0.25, 37, 97, 75]
name: sedan2door_-40_0_-40_0_0_120_40_400---gt: [ True, 40, 70, 0]---predictions: [0.73, 41, 70, 0]
name: hatchback_0_0_-20_20_40_120_80_400---gt: [ False, 38, 97, 0]---predictions: [0.05, 34, 100, 0]
name: suv_-40_40_0_40_20_80_20_450---gt: [ True, 39, 84, 149]---predictions: [0.73, 43, 88, 149]
name: sedan2door_-40_0_0_20_20_120_80_400---gt: [ True, 41, 82, 0]---predictions: [0.67, 42, 92, 0]
name: suv_0_20_-40_20_0_360_40_400---gt: [ False, 26, 96, 74]---predictions: [0.03, 28, 103, 75]
name: sedan2door_-20_20_-20_0_40_320_60_400---gt: [ True, 22, 124, 74]---predictions: [0.43, 22, 115, 75]
name: sedan4door_-20_20_0_0_20_40_80_400---gt: [ True, 34, 148, 74]---predictions: [0.36, 33, 147, 75]
name: hatchback_-40_40_-40_40_40_80_60_400---gt: [ True, 40, 110, 149]---predictions: [0.64, 36, 107, 149]
name: sedan2door_0_0_-20_20_40_200_80_400---gt: [ False, 28, 64, 0]---predictions: [0.04, 28, 56, 0]
name: hybrid_0_20_-40_40_20_120_20_400---gt: [ False, 0, 0, 74]---predictions: [0.32, 0, 0, 75]
name: sedan2door_-40_40_0_0_0_360_40_450---gt: [ True, 28, 126, 149]---predictions: [0.80, 29, 132, 149]
name: sedan2door_0_0_-40_40_40_360_80_450---gt: [ False, 28, 138, 0]---predictions: [0.05, 31, 139, 0]
name: hatchback_-20_40_-40_0_40_0_20_400---gt: [ True, 26, 88, 149]---predictions: [0.44, 27, 80, 149]
name: sedan2door_-40_0_0_40_20_80_60_450---gt: [ True, 40, 108, 0]---predictions: [0.74, 40, 110, 0]
name: sedan2door_-20_0_0_0_20_120_80_400---gt: [ True, 39, 84, 0]---predictions: [0.31, 41, 89, 0]
name: sedan2door_-20_0_0_40_0_160_80_400---gt: [ True, 34, 62, 0]---predictions: [0.22, 34, 64, 0]
name: hybrid_-20_0_0_0_40_0_20_450---gt: [ True, 28, 89, 0]---predictions: [0.34, 29, 101, 0]
name: sedan4door_-40_0_0_20_20_40_60_450---gt: [ True, 34, 135, 0]---predictions: [0.72, 35, 138, 0]
name: suv_-20_0_0_0_20_120_20_400---gt: [ True, 38, 61, 0]---predictions: [0.30, 37, 61, 0]
name: sedan2door_-20_20_0_20_0_200_40_400---gt: [ True, 30, 69, 74]---predictions: [0.11, 31, 67, 75]
name: sedan4door_-20_40_0_40_0_360_20_450---gt: [ True, 27, 93, 149]---predictions: [0.30, 31, 108, 149]
name: sedan2door_-40_40_-40_20_20_0_20_450---gt: [ True, 28, 99, 149]---predictions: [0.81, 30, 111, 149]
name: sedan2door_-20_20_-20_20_20_360_20_450---gt: [ True, 28, 95, 74]---predictions: [0.35, 29, 100, 75]
name: suv_-20_20_-40_20_0_320_60_450---gt: [ True, 21, 115, 74]---predictions: [0.24, 18, 122, 75]
name: hybrid_-40_20_-20_40_20_40_80_450---gt: [ True, 34, 147, 74]---predictions: [0.75, 33, 162, 75]
name: hatchback_-20_20_-20_20_40_320_20_450---gt: [ True, 23, 90, 74]---predictions: [0.33, 22, 83, 75]
name: hybrid_-40_40_-40_0_0_320_60_400---gt: [ True, 20, 119, 149]---predictions: [0.78, 20, 125, 149]
name: hatchback_-20_0_0_40_0_80_80_450---gt: [ True, 36, 122, 0]---predictions: [0.34, 36, 135, 0]
name: sedan4door_0_20_-40_40_0_360_20_450---gt: [ False, 27, 90, 74]---predictions: [0.05, 25, 101, 75]
name: sedan4door_-20_0_0_20_0_200_40_450---gt: [ True, 28, 61, 0]---predictions: [0.34, 27, 68, 0]
name: sedan4door_0_20_-40_40_0_40_80_400---gt: [ False, 32, 137, 74]---predictions: [0.08, 33, 163, 75]
name: hybrid_-20_40_-40_0_0_280_80_400---gt: [ True, 20, 101, 149]---predictions: [0.45, 16, 97, 149]
name: hybrid_-20_40_0_20_20_280_40_400---gt: [ True, 21, 86, 149]---predictions: [0.33, 18, 82, 149]
name: sedan2door_-40_0_-40_40_0_0_40_450---gt: [ True, 28, 126, 0]---predictions: [0.81, 29, 132, 0]
name: hybrid_-20_0_-40_20_20_160_20_400---gt: [ True, 0, 0, 0]---predictions: [0.13, 0, 0, 0]
name: hatchback_-20_20_0_40_20_40_40_450---gt: [ True, 32, 106, 74]---predictions: [0.36, 33, 109, 75]
name: sedan4door_0_40_-20_20_20_360_40_450---gt: [ False, 27, 103, 149]---predictions: [0.05, 30, 111, 149]
name: hybrid_-40_20_-40_0_20_160_40_450---gt: [ True, 33, 58, 74]---predictions: [0.71, 33, 61, 75]
name: suv_0_0_-40_40_0_320_80_450---gt: [ False, 23, 121, 0]---predictions: [0.05, 20, 132, 0]
name: hybrid_0_0_0_0_40_320_80_450---gt: [ False, 25, 122, 0]---predictions: [0.04, 23, 124, 0]
name: hybrid_-20_20_0_40_20_120_60_450---gt: [ True, 36, 77, 74]---predictions: [0.30, 38, 73, 75]
name: suv_0_20_-20_20_0_80_20_400---gt: [ False, 37, 70, 74]---predictions: [0.36, 35, 70, 75]
name: sedan4door_0_40_-20_0_40_320_20_400---gt: [ False, 24, 85, 149]---predictions: [0.05, 23, 87, 149]
name: sedan4door_0_20_-40_20_20_0_60_450---gt: [ False, 27, 119, 74]---predictions: [0.10, 30, 120, 75]
name: sedan4door_-40_20_-20_0_0_160_20_400---gt: [ True, 34, 65, 74]---predictions: [0.68, 34, 94, 75]
name: sedan2door_0_20_-20_0_0_40_20_400---gt: [ False, 33, 91, 74]---predictions: [0.18, 36, 92, 75]
name: hybrid_-20_0_-40_0_20_200_40_450---gt: [ True, 27, 57, 0]---predictions: [0.49, 31, 66, 0]
name: suv_-20_0_-40_0_0_360_60_400---gt: [ True, 26, 136, 0]---predictions: [0.32, 24, 130, 0]
name: suv_-20_40_-40_40_0_240_20_400---gt: [ True, 0, 0, 149]---predictions: [0.46, 0, 0, 149]
name: hatchback_-20_0_-20_20_20_160_60_400---gt: [ True, 35, 58, 0]---predictions: [0.32, 35, 66, 0]
name: sedan2door_0_0_-40_0_40_40_60_400---gt: [ False, 33, 119, 0]---predictions: [0.06, 34, 120, 0]
name: sedan2door_0_0_0_20_0_240_80_400---gt: [ False, 23, 81, 0]---predictions: [0.07, 27, 72, 0]
name: hybrid_-20_0_-20_20_40_240_80_400---gt: [ True, 22, 75, 0]---predictions: [0.30, 22, 71, 0]
name: sedan2door_-40_40_-40_40_40_0_40_450---gt: [ True, 28, 126, 149]---predictions: [0.73, 28, 122, 149]
name: sedan2door_-40_0_-20_40_20_0_40_400---gt: [ True, 28, 128, 0]---predictions: [0.78, 27, 122, 0]
name: sedan4door_-20_20_-20_0_20_40_20_450---gt: [ True, 33, 92, 74]---predictions: [0.35, 31, 109, 75]
name: sedan2door_-20_20_-40_40_0_0_20_400---gt: [ True, 28, 92, 74]---predictions: [0.36, 29, 102, 75]
name: suv_0_40_0_40_0_320_60_400---gt: [ False, 22, 109, 149]---predictions: [0.06, 23, 123, 149]
name: sedan4door_0_40_-20_40_0_280_80_400---gt: [ False, 21, 98, 149]---predictions: [0.05, 22, 96, 149]
name: hatchback_-40_20_0_20_0_40_40_400---gt: [ True, 34, 111, 74]---predictions: [0.73, 35, 122, 75]
name: sedan2door_0_40_0_0_40_120_40_400---gt: [ False, 39, 78, 149]---predictions: [0.08, 43, 79, 149]
name: sedan4door_-40_40_-40_0_40_120_60_450---gt: [ True, 39, 80, 149]---predictions: [0.65, 39, 77, 149]
name: suv_0_0_-40_20_20_40_60_450---gt: [ False, 32, 119, 0]---predictions: [0.08, 32, 122, 0]
name: suv_-20_0_-40_0_0_40_20_400---gt: [ True, 33, 82, 0]---predictions: [0.24, 33, 84, 0]
name: hatchback_-20_20_-20_40_20_360_60_450---gt: [ True, 27, 128, 74]---predictions: [0.34, 27, 124, 75]
name: hatchback_-40_20_0_20_40_360_80_450---gt: [ True, 26, 150, 74]---predictions: [0.75, 26, 146, 75]
name: hybrid_0_40_-40_40_40_160_40_400---gt: [ False, 0, 0, 149]---predictions: [0.17, 0, 0, 149]
name: hatchback_-20_20_-20_40_0_120_80_450---gt: [ True, 38, 95, 74]---predictions: [0.32, 37, 99, 75]
name: hatchback_-20_20_-20_20_0_160_60_400---gt: [ True, 35, 58, 74]---predictions: [0.34, 34, 65, 75]
name: sedan2door_-20_0_-40_20_40_40_60_450---gt: [ True, 34, 125, 0]---predictions: [0.39, 35, 125, 0]
name: suv_0_40_0_20_0_120_40_400---gt: [ False, 40, 72, 149]---predictions: [0.11, 43, 75, 149]
name: hatchback_-20_40_-40_20_20_40_60_450---gt: [ True, 33, 123, 149]---predictions: [0.36, 33, 128, 149]
name: hatchback_0_20_0_0_0_120_60_400---gt: [ False, 38, 81, 74]---predictions: [0.04, 38, 86, 75]
name: suv_0_40_-20_40_20_40_80_400---gt: [ False, 32, 142, 149]---predictions: [0.08, 33, 153, 149]
name: hybrid_-40_40_0_40_20_40_80_450---gt: [ True, 34, 147, 149]---predictions: [0.71, 34, 155, 149]
name: hybrid_-40_40_-40_0_20_80_20_400---gt: [ True, 39, 83, 149]---predictions: [0.42, 37, 87, 149]
name: sedan4door_0_40_-20_0_40_280_20_400---gt: [ False, 23, 70, 149]---predictions: [0.10, 23, 66, 149]
name: hatchback_-20_40_0_20_40_80_80_450---gt: [ True, 36, 122, 149]---predictions: [0.32, 37, 129, 149]
name: suv_0_0_-40_20_40_80_40_400---gt: [ False, 38, 83, 0]---predictions: [0.13, 39, 102, 0]
name: sedan2door_0_0_0_0_0_200_20_450---gt: [ False, 0, 0, 0]---predictions: [0.15, 0, 0, 0]
name: sedan2door_0_40_-20_0_40_360_20_450---gt: [ False, 28, 91, 149]---predictions: [0.03, 29, 90, 149]
name: sedan2door_-20_20_-40_40_0_280_80_400---gt: [ True, 20, 107, 74]---predictions: [0.37, 18, 100, 75]
name: sedan2door_0_20_-20_20_20_240_60_400---gt: [ False, 25, 58, 74]---predictions: [0.04, 23, 63, 75]
name: hatchback_0_0_0_20_0_160_20_450---gt: [ False, 0, 0, 0]---predictions: [0.12, 0, 0, 0]
name: hybrid_-40_20_0_0_40_360_20_400---gt: [ True, 27, 88, 74]---predictions: [0.79, 28, 93, 75]
name: sedan4door_-20_0_-20_20_0_120_40_400---gt: [ True, 38, 68, 0]---predictions: [0.28, 39, 66, 0]
name: suv_-20_20_-40_20_0_0_80_400---gt: [ True, 26, 156, 74]---predictions: [0.31, 26, 155, 75]
name: sedan4door_-40_0_0_0_40_360_20_400---gt: [ True, 26, 94, 0]---predictions: [0.80, 26, 102, 0]
name: hybrid_-40_0_-20_0_40_200_60_400---gt: [ True, 28, 46, 0]---predictions: [0.74, 25, 44, 0]
name: hatchback_-20_0_0_0_20_200_60_400---gt: [ True, 29, 53, 0]---predictions: [0.27, 29, 61, 0]
name: sedan2door_0_20_0_40_0_280_40_450---gt: [ False, 23, 87, 74]---predictions: [0.08, 23, 82, 75]
name: sedan2door_-20_20_0_20_0_240_60_450---gt: [ True, 23, 77, 74]---predictions: [0.36, 22, 74, 75]
name: sedan2door_-20_40_0_20_0_360_60_450---gt: [ True, 29, 135, 149]---predictions: [0.37, 30, 137, 149]
name: hatchback_0_40_0_20_40_200_60_400---gt: [ False, 31, 53, 149]---predictions: [0.02, 31, 51, 149]
name: hybrid_0_20_-40_40_40_120_40_400---gt: [ False, 0, 0, 74]---predictions: [0.12, 0, 0, 75]
name: sedan4door_-20_0_-40_20_40_200_60_450---gt: [ True, 28, 61, 0]---predictions: [0.33, 28, 59, 0]
name: hybrid_0_0_-40_40_0_0_60_450---gt: [ False, 28, 116, 0]---predictions: [0.04, 31, 115, 0]
name: hatchback_-20_0_0_0_0_240_60_450---gt: [ True, 25, 71, 0]---predictions: [0.24, 24, 75, 0]
name: sedan2door_0_0_-20_40_0_360_80_400---gt: [ False, 28, 143, 0]---predictions: [0.05, 28, 139, 0]
name: suv_-20_40_-20_0_0_360_40_400---gt: [ True, 26, 108, 149]---predictions: [0.31, 27, 113, 149]
name: sedan4door_-40_40_0_20_40_360_60_400---gt: [ True, 26, 150, 149]---predictions: [0.69, 27, 148, 149]
name: hybrid_-40_40_-20_20_40_40_60_400---gt: [ True, 36, 131, 149]---predictions: [0.72, 37, 141, 149]
name: sedan4door_-40_0_-40_0_40_160_20_450---gt: [ True, 34, 70, 0]---predictions: [0.79, 31, 61, 0]
name: suv_-20_20_0_20_40_80_80_450---gt: [ True, 38, 123, 74]---predictions: [0.34, 41, 131, 75]
name: hybrid_-40_20_-40_0_0_0_20_400---gt: [ True, 27, 88, 74]---predictions: [0.87, 25, 93, 75]
name: suv_0_0_-40_0_0_80_20_450---gt: [ False, 36, 74, 0]---predictions: [0.13, 32, 76, 0]
name: hybrid_-20_0_-40_20_40_0_80_450---gt: [ True, 28, 144, 0]---predictions: [0.31, 29, 157, 0]
name: sedan2door_0_40_-40_20_0_40_60_450---gt: [ False, 33, 118, 149]---predictions: [0.05, 34, 124, 149]
name: suv_0_20_-20_20_40_200_40_450---gt: [ False, 0, 0, 74]---predictions: [0.19, 0, 0, 75]
name: suv_0_40_0_0_40_360_40_450---gt: [ False, 26, 99, 149]---predictions: [0.08, 26, 95, 149]
name: sedan2door_0_40_-40_20_20_80_60_400---gt: [ False, 37, 101, 149]---predictions: [0.06, 38, 102, 149]
name: hybrid_0_20_-40_40_0_360_80_400---gt: [ False, 28, 136, 74]---predictions: [0.06, 28, 145, 75]
name: sedan2door_-20_40_0_0_20_80_20_400---gt: [ True, 38, 84, 149]---predictions: [0.34, 29, 91, 149]
name: hatchback_-20_40_0_0_40_240_80_450---gt: [ True, 24, 74, 149]---predictions: [0.37, 26, 84, 149]
name: sedan4door_-20_20_0_0_40_80_40_450---gt: [ True, 37, 96, 74]---predictions: [0.23, 36, 94, 75]
name: hybrid_0_20_-20_0_20_40_80_400---gt: [ False, 33, 132, 74]---predictions: [0.04, 32, 144, 75]
name: hatchback_-20_20_-40_0_0_240_20_400---gt: [ True, 0, 0, 74]---predictions: [0.06, 0, 0, 75]
name: sedan2door_-20_0_-20_0_0_80_80_450---gt: [ True, 38, 116, 0]---predictions: [0.41, 37, 127, 0]
name: sedan4door_-40_20_0_0_40_40_20_450---gt: [ True, 34, 93, 74]---predictions: [0.78, 33, 122, 75]
name: hatchback_-40_40_-20_20_40_360_20_450---gt: [ True, 26, 95, 149]---predictions: [0.74, 26, 103, 149]
name: hatchback_-40_20_-20_0_40_120_40_400---gt: [ True, 40, 68, 74]---predictions: [0.72, 38, 59, 75]
name: sedan2door_0_0_-40_40_20_280_20_400---gt: [ False, 23, 73, 0]---predictions: [0.09, 20, 58, 0]
name: sedan2door_-20_40_-20_20_40_320_60_400---gt: [ True, 22, 124, 149]---predictions: [0.37, 23, 118, 149]
name: sedan4door_-20_40_0_40_20_160_80_400---gt: [ True, 35, 64, 149]---predictions: [0.44, 35, 60, 149]
name: hatchback_-40_40_0_0_0_200_80_400---gt: [ True, 29, 52, 149]---predictions: [0.71, 31, 57, 149]
name: hatchback_0_20_-20_20_40_40_40_450---gt: [ False, 31, 103, 74]---predictions: [0.04, 31, 103, 75]
name: sedan2door_-40_0_0_40_40_200_40_450---gt: [ True, 0, 0, 0]---predictions: [0.35, 0, 0, 0]
name: hatchback_0_40_-20_40_0_40_40_400---gt: [ False, 31, 102, 149]---predictions: [0.06, 34, 95, 149]
name: sedan2door_-40_20_-20_0_40_360_60_400---gt: [ True, 28, 154, 74]---predictions: [0.73, 28, 149, 75]
name: sedan2door_0_40_0_20_40_80_40_450---gt: [ False, 36, 90, 149]---predictions: [0.16, 35, 102, 149]
name: hybrid_0_40_0_20_40_120_80_450---gt: [ False, 35, 94, 149]---predictions: [0.08, 35, 88, 149]
name: sedan4door_-20_40_0_40_0_320_40_450---gt: [ True, 22, 107, 149]---predictions: [0.27, 25, 119, 149]
name: sedan2door_0_20_-20_40_20_320_80_450---gt: [ False, 25, 127, 74]---predictions: [0.07, 24, 133, 75]
name: suv_-20_0_-40_40_0_160_40_400---gt: [ True, 34, 49, 0]---predictions: [0.46, 35, 58, 0]
name: sedan4door_-20_0_0_20_0_80_20_400---gt: [ True, 38, 83, 0]---predictions: [0.31, 27, 78, 0]
name: hatchback_-40_40_-40_0_0_120_40_400---gt: [ True, 40, 68, 149]---predictions: [0.62, 40, 70, 149]
name: sedan2door_-20_0_0_40_0_320_20_450---gt: [ True, 23, 93, 0]---predictions: [0.26, 23, 83, 0]
name: sedan2door_-40_0_-40_20_20_160_20_400---gt: [ True, 0, 0, 0]---predictions: [0.36, 0, 0, 0]
name: sedan4door_-20_40_0_20_40_360_80_400---gt: [ True, 27, 153, 149]---predictions: [0.33, 27, 162, 149]
name: hatchback_-20_40_-40_0_0_320_60_450---gt: [ True, 22, 113, 149]---predictions: [0.37, 21, 107, 149]
name: hybrid_0_0_-40_20_20_0_80_400---gt: [ False, 28, 136, 0]---predictions: [0.06, 28, 136, 0]
name: hybrid_0_20_0_40_20_360_80_400---gt: [ False, 28, 136, 74]---predictions: [0.06, 28, 144, 75]
name: hatchback_-40_20_-20_0_40_280_80_450---gt: [ True, 20, 94, 74]---predictions: [0.69, 22, 94, 75]
name: hybrid_-40_40_0_0_0_120_80_450---gt: [ True, 38, 88, 149]---predictions: [0.67, 39, 87, 149]
name: sedan2door_-40_0_-20_40_20_40_20_400---gt: [ True, 36, 91, 0]---predictions: [0.78, 36, 89, 0]
name: sedan2door_0_20_-40_40_40_200_60_400---gt: [ False, 31, 53, 74]---predictions: [0.07, 28, 51, 75]
name: sedan2door_-20_0_0_0_0_240_80_450---gt: [ True, 23, 79, 0]---predictions: [0.31, 20, 71, 0]
name: hybrid_-20_0_-40_20_0_0_20_450---gt: [ True, 28, 89, 0]---predictions: [0.28, 29, 112, 0]
name: suv_-40_40_0_20_20_280_60_450---gt: [ True, 19, 87, 149]---predictions: [0.72, 21, 93, 149]
name: hatchback_-20_0_0_40_0_360_80_400---gt: [ True, 26, 149, 0]---predictions: [0.39, 29, 150, 0]
name: suv_-40_40_0_20_20_0_60_400---gt: [ True, 25, 147, 149]---predictions: [0.65, 26, 150, 149]
name: suv_-20_0_0_40_40_320_20_400---gt: [ True, 21, 78, 0]---predictions: [0.21, 23, 101, 0]
name: hatchback_-40_20_-40_0_0_360_80_400---gt: [ True, 25, 157, 74]---predictions: [0.70, 24, 158, 75]
name: sedan4door_-20_20_-20_0_40_40_20_400---gt: [ True, 33, 90, 74]---predictions: [0.31, 33, 102, 75]
name: hybrid_-20_20_-20_20_0_80_40_400---gt: [ True, 38, 88, 74]---predictions: [0.26, 39, 77, 75]
name: sedan4door_0_0_-40_0_40_160_80_400---gt: [ False, 34, 74, 0]---predictions: [0.10, 35, 73, 0]
name: hatchback_-20_40_-40_20_20_80_40_400---gt: [ True, 38, 91, 149]---predictions: [0.34, 38, 92, 149]
name: sedan4door_-20_0_0_0_0_0_60_400---gt: [ True, 27, 137, 0]---predictions: [0.39, 26, 118, 0]
name: hatchback_-20_20_-40_40_40_0_60_450---gt: [ True, 27, 128, 74]---predictions: [0.32, 29, 132, 75]
name: suv_0_20_-40_40_0_40_60_400---gt: [ False, 32, 120, 74]---predictions: [0.06, 34, 125, 75]
