name: hybrid_-50_45_-4_35_15_140_60_420---gt: [ True, 49, 142, 61]---predictions: [0.87, 32, 103, 61]
name: suv_-17_15_-36_10_20_230_60_420---gt: [ True, 16, 91, 56]---predictions: [0.66, 14, 65, 56]
name: sedan4door_-30_15_-22_10_20_230_60_420---gt: [ True, 30, 91, 66]---predictions: [0.78, 15, 74, 66]
name: sedan2door_-50_45_-4_35_15_230_60_420---gt: [ True, 49, 88, 61]---predictions: [0.90, 11, 83, 61]
name: suv_-17_45_-36_35_20_80_60_420---gt: [ True, 16, 144, 104]---predictions: [0.88, 22, 89, 104]
name: sedan4door_-17_15_-22_35_15_140_60_420---gt: [ True, 16, 135, 68]---predictions: [0.80, 17, 127, 69]
name: sedan4door_-17_15_-4_10_20_230_60_420---gt: [ True, 16, 93, 66]---predictions: [0.77, 11, 83, 67]
name: suv_-50_45_-36_35_15_20_30_420---gt: [ True, 49, 114, 106]---predictions: [0.89, 16, 100, 106]
name: sedan4door_-30_15_-36_35_20_20_30_420---gt: [ True, 30, 115, 104]---predictions: [0.88, 7, 118, 104]
name: sedan2door_-30_15_-4_10_15_20_30_420---gt: [ True, 30, 121, 106]---predictions: [0.84, 14, 133, 106]
name: hatchback_-30_15_-36_10_15_230_30_420---gt: [ False, 30, 96, 71]---predictions: [0.39, 8, 97, 71]
name: hatchback_-50_45_-36_35_15_20_60_420---gt: [ True, 49, 111, 146]---predictions: [0.92, 32, 102, 147]
name: hybrid_-30_45_-36_10_20_140_30_420---gt: [ False, 30, 131, 60]---predictions: [0.71, 12, 105, 60]
name: suv_-50_45_-22_35_20_140_60_420---gt: [ True, 49, 151, 60]---predictions: [0.79, 19, 99, 60]
name: suv_-50_15_-36_10_15_80_30_420---gt: [ True, 49, 154, 88]---predictions: [0.82, 17, 104, 88]
name: sedan2door_-17_15_-4_10_15_80_60_420---gt: [ True, 16, 144, 102]---predictions: [0.83, 22, 105, 102]
name: suv_-17_15_-36_35_20_20_30_420---gt: [ True, 16, 112, 93]---predictions: [0.88, 9, 113, 93]
name: hybrid_-50_15_-36_35_20_230_60_420---gt: [ True, 49, 89, 61]---predictions: [0.61, 18, 65, 61]
name: hybrid_-30_45_-4_35_15_230_60_420---gt: [ True, 30, 91, 67]---predictions: [0.67, 17, 57, 67]
name: hybrid_-50_15_-4_35_15_80_30_420---gt: [ True, 49, 149, 89]---predictions: [0.67, 22, 94, 90]
name: hybrid_-30_15_-36_35_20_20_60_420---gt: [ True, 30, 119, 133]---predictions: [0.89, 23, 102, 133]
name: hybrid_-17_45_-36_10_20_80_30_420---gt: [ True, 16, 138, 86]---predictions: [0.74, 23, 107, 86]
name: sedan4door_-17_15_-22_10_15_140_30_420---gt: [ False, 16, 132, 66]---predictions: [0.51, 18, 104, 66]
name: suv_-50_15_-36_35_20_140_30_420---gt: [ False, 49, 145, 59]---predictions: [0.57, 18, 104, 59]
name: hatchback_-50_45_-36_10_20_140_60_420---gt: [ True, 49, 148, 65]---predictions: [0.88, 24, 118, 66]
name: hatchback_-30_15_-22_10_15_80_60_420---gt: [ True, 30, 143, 107]---predictions: [0.81, 25, 101, 107]
name: sedan4door_-30_45_-4_35_20_230_60_420---gt: [ True, 30, 91, 65]---predictions: [0.83, 20, 73, 66]
name: sedan4door_-17_15_-36_35_20_140_60_420---gt: [ True, 16, 135, 68]---predictions: [0.82, 20, 130, 69]
name: sedan2door_-30_15_-36_10_15_140_30_420---gt: [ False, 30, 141, 72]---predictions: [0.54, 20, 91, 72]
name: hybrid_-50_15_-36_10_20_20_30_420---gt: [ True, 49, 118, 106]---predictions: [0.85, 7, 133, 106]
name: hatchback_-17_45_-36_35_15_20_60_420---gt: [ True, 16, 112, 126]---predictions: [0.91, 25, 119, 126]
name: sedan2door_-17_45_-36_10_20_80_60_420---gt: [ True, 16, 144, 102]---predictions: [0.86, 24, 116, 102]
name: hatchback_-17_15_-22_35_20_140_60_420---gt: [ True, 16, 138, 69]---predictions: [0.89, 15, 98, 70]
name: sedan4door_-17_15_-36_35_20_140_30_420---gt: [ False, 16, 132, 66]---predictions: [0.53, 22, 96, 66]
name: hybrid_-50_15_-36_35_20_140_30_420---gt: [ False, 49, 0, 0]---predictions: [0.68, 18, 120, 0]
name: sedan2door_-30_45_-4_35_20_20_60_420---gt: [ True, 30, 122, 141]---predictions: [0.91, 14, 132, 141]
name: suv_-17_45_-22_35_15_20_60_420---gt: [ True, 16, 113, 130]---predictions: [0.94, 23, 87, 130]
name: sedan2door_-30_45_-36_10_15_20_60_420---gt: [ True, 30, 122, 141]---predictions: [0.92, 14, 132, 141]
name: hybrid_-50_45_-4_35_20_140_60_420---gt: [ True, 49, 142, 61]---predictions: [0.87, 33, 108, 61]
name: hatchback_-30_15_-22_35_15_230_60_420---gt: [ True, 30, 94, 63]---predictions: [0.56, 17, 84, 63]
name: hybrid_-50_15_-4_35_15_140_30_420---gt: [ False, 49, 0, 0]---predictions: [0.69, 18, 122, 0]
name: hybrid_-50_15_-22_35_15_230_60_420---gt: [ True, 49, 89, 61]---predictions: [0.68, 18, 68, 61]
name: hybrid_-17_45_-22_35_15_20_30_420---gt: [ True, 16, 116, 94]---predictions: [0.83, 11, 130, 95]
name: sedan4door_-30_45_-22_10_15_230_60_420---gt: [ True, 30, 91, 66]---predictions: [0.85, 21, 69, 66]
name: hybrid_-50_15_-4_35_20_80_30_420---gt: [ True, 49, 149, 89]---predictions: [0.66, 22, 96, 90]
name: sedan2door_-30_15_-4_10_15_230_60_420---gt: [ True, 30, 88, 67]---predictions: [0.83, 9, 85, 67]
name: hatchback_-17_15_-4_10_20_140_30_420---gt: [ False, 16, 135, 65]---predictions: [0.59, 23, 90, 66]
name: hatchback_-30_15_-4_35_20_80_30_420---gt: [ True, 30, 142, 90]---predictions: [0.72, 21, 84, 90]
name: hybrid_-30_45_-22_35_20_80_60_420---gt: [ True, 30, 145, 102]---predictions: [0.86, 23, 116, 102]
name: sedan4door_-50_45_-4_35_15_20_30_420---gt: [ True, 49, 116, 114]---predictions: [0.84, 9, 113, 114]
name: sedan2door_-50_45_-22_10_15_80_30_420---gt: [ True, 49, 155, 94]---predictions: [0.91, 16, 116, 94]
name: sedan2door_-17_45_-4_10_15_230_60_420---gt: [ True, 16, 90, 70]---predictions: [0.88, 12, 88, 70]
name: hybrid_-30_15_-4_35_20_140_30_420---gt: [ False, 30, 131, 60]---predictions: [0.65, 17, 120, 60]
name: sedan2door_-30_15_-4_10_20_80_30_420---gt: [ True, 30, 147, 91]---predictions: [0.84, 18, 106, 91]
name: hybrid_-30_45_-36_10_15_80_60_420---gt: [ True, 30, 145, 102]---predictions: [0.86, 25, 111, 102]
name: hybrid_-17_15_-36_10_15_140_30_420---gt: [ False, 16, 128, 60]---predictions: [0.67, 18, 121, 60]
name: suv_-17_15_-22_10_15_80_60_420---gt: [ True, 16, 144, 104]---predictions: [0.88, 22, 83, 104]
name: sedan2door_-30_45_-4_10_15_20_60_420---gt: [ True, 30, 122, 141]---predictions: [0.92, 14, 132, 141]
name: suv_-30_45_-36_10_20_80_60_420---gt: [ True, 30, 149, 106]---predictions: [0.89, 26, 105, 107]
name: suv_-50_15_-22_10_20_140_30_420---gt: [ False, 49, 145, 59]---predictions: [0.60, 23, 107, 59]
name: suv_-17_45_-36_35_20_230_30_420---gt: [ False, 16, 107, 74]---predictions: [0.47, 10, 75, 74]
name: sedan2door_-30_15_-36_35_15_230_30_420---gt: [ False, 30, 0, 0]---predictions: [0.41, 12, 80, 0]
name: hatchback_-30_15_-36_35_20_140_60_420---gt: [ True, 30, 142, 67]---predictions: [0.90, 16, 118, 68]
name: suv_-17_15_-4_35_20_230_60_420---gt: [ True, 16, 91, 56]---predictions: [0.68, 13, 73, 57]
name: sedan4door_-30_15_-4_10_20_230_60_420---gt: [ True, 30, 91, 65]---predictions: [0.81, 14, 72, 66]
name: sedan2door_-50_15_-22_10_15_20_60_420---gt: [ True, 49, 122, 157]---predictions: [0.90, 16, 123, 157]
name: sedan4door_-50_15_-4_35_15_20_30_420---gt: [ True, 49, 116, 114]---predictions: [0.86, 8, 126, 114]
name: hybrid_-30_45_-36_10_20_230_60_420---gt: [ True, 30, 91, 67]---predictions: [0.62, 17, 52, 67]
name: sedan4door_-17_45_-4_10_20_140_30_420---gt: [ False, 16, 132, 66]---predictions: [0.59, 23, 100, 66]
name: suv_-17_45_-36_10_15_80_60_420---gt: [ True, 16, 144, 104]---predictions: [0.87, 25, 97, 104]
name: sedan4door_-30_45_-22_35_20_20_60_420---gt: [ True, 30, 116, 140]---predictions: [0.91, 19, 135, 140]
name: sedan4door_-17_15_-4_35_15_80_60_420---gt: [ True, 16, 142, 105]---predictions: [0.86, 25, 105, 106]
name: hatchback_-30_15_-4_10_20_80_30_420---gt: [ True, 30, 142, 90]---predictions: [0.67, 21, 79, 90]
name: sedan2door_-17_45_-36_35_15_140_60_420---gt: [ True, 16, 136, 73]---predictions: [0.82, 18, 145, 73]
name: suv_-30_15_-22_10_20_230_30_420---gt: [ False, 30, 107, 74]---predictions: [0.53, 13, 80, 74]
name: sedan4door_-30_15_-4_35_20_80_30_420---gt: [ True, 30, 145, 91]---predictions: [0.80, 28, 92, 91]
name: suv_-50_45_-4_10_20_140_30_420---gt: [ False, 49, 145, 59]---predictions: [0.63, 19, 102, 59]
name: sedan4door_-50_15_-22_10_20_230_60_420---gt: [ True, 49, 89, 60]---predictions: [0.80, 15, 74, 60]
name: sedan2door_-17_45_-4_35_15_230_30_420---gt: [ False, 16, 0, 0]---predictions: [0.44, 12, 79, 0]
name: hybrid_-50_45_-22_35_20_140_30_420---gt: [ False, 49, 0, 0]---predictions: [0.70, 13, 109, 0]
name: hatchback_-50_45_-4_10_15_80_30_420---gt: [ True, 49, 147, 92]---predictions: [0.72, 24, 93, 93]
name: suv_-50_45_-36_35_15_80_60_420---gt: [ True, 49, 158, 113]---predictions: [0.90, 18, 108, 114]
name: hatchback_-17_45_-36_10_15_230_30_420---gt: [ False, 16, 98, 71]---predictions: [0.37, 10, 84, 72]
name: suv_-30_45_-4_10_20_80_60_420---gt: [ True, 30, 149, 106]---predictions: [0.91, 21, 100, 107]
name: hatchback_-50_15_-36_10_20_230_30_420---gt: [ False, 49, 96, 70]---predictions: [0.39, 9, 90, 70]
name: suv_-50_45_-36_35_15_20_60_420---gt: [ True, 49, 114, 154]---predictions: [0.95, 23, 77, 154]
name: suv_-17_45_-4_35_15_230_30_420---gt: [ False, 16, 107, 74]---predictions: [0.48, 10, 78, 74]
name: hybrid_-50_45_-22_35_15_80_30_420---gt: [ True, 49, 149, 89]---predictions: [0.76, 23, 114, 90]
name: hatchback_-17_15_-4_35_15_80_30_420---gt: [ True, 16, 139, 87]---predictions: [0.71, 21, 93, 88]
name: suv_-50_15_-22_10_15_230_60_420---gt: [ True, 49, 88, 52]---predictions: [0.77, 17, 61, 52]
name: sedan2door_-30_45_-22_35_20_80_30_420---gt: [ True, 30, 147, 91]---predictions: [0.89, 15, 114, 91]
name: hatchback_-50_45_-36_35_15_140_30_420---gt: [ False, 49, 143, 65]---predictions: [0.59, 15, 114, 65]
name: sedan2door_-30_45_-22_10_20_20_60_420---gt: [ True, 30, 122, 141]---predictions: [0.91, 14, 130, 141]
name: hatchback_-50_45_-36_10_15_230_60_420---gt: [ True, 49, 93, 61]---predictions: [0.76, 24, 68, 61]
name: hatchback_-30_45_-4_35_15_80_60_420---gt: [ True, 30, 143, 107]---predictions: [0.82, 26, 111, 107]
name: hatchback_-50_45_-36_35_20_230_60_420---gt: [ True, 49, 93, 61]---predictions: [0.72, 24, 69, 61]
name: hybrid_-30_45_-36_10_15_140_30_420---gt: [ False, 30, 131, 60]---predictions: [0.70, 11, 107, 60]
name: sedan4door_-30_45_-4_35_15_80_60_420---gt: [ True, 30, 147, 108]---predictions: [0.89, 24, 103, 109]
name: hybrid_-30_15_-36_10_15_230_30_420---gt: [ False, 30, 88, 70]---predictions: [0.30, 10, 65, 70]
name: hybrid_-30_15_-36_10_20_20_60_420---gt: [ True, 30, 119, 133]---predictions: [0.88, 23, 102, 133]
name: hatchback_-50_15_-22_10_15_80_60_420---gt: [ True, 49, 150, 113]---predictions: [0.83, 26, 129, 113]
name: hybrid_-17_15_-36_35_15_20_30_420---gt: [ True, 16, 116, 94]---predictions: [0.86, 8, 138, 95]
name: sedan2door_-30_15_-36_10_20_80_30_420---gt: [ True, 30, 147, 91]---predictions: [0.84, 19, 109, 91]
name: sedan4door_-30_15_-4_35_15_80_60_420---gt: [ True, 30, 147, 108]---predictions: [0.89, 25, 108, 109]
name: hatchback_-17_45_-36_35_15_230_60_420---gt: [ True, 16, 96, 63]---predictions: [0.63, 18, 67, 63]
name: sedan4door_-17_45_-4_10_20_140_60_420---gt: [ True, 16, 135, 68]---predictions: [0.81, 16, 132, 69]
name: sedan2door_-17_45_-36_35_20_230_30_420---gt: [ False, 16, 0, 0]---predictions: [0.44, 11, 78, 0]
name: sedan2door_-17_45_-22_35_20_140_60_420---gt: [ True, 16, 136, 73]---predictions: [0.82, 19, 147, 73]
name: hatchback_-30_15_-36_10_15_140_60_420---gt: [ True, 30, 142, 67]---predictions: [0.92, 16, 114, 68]
name: suv_-50_15_-22_35_20_20_30_420---gt: [ True, 49, 114, 106]---predictions: [0.90, 13, 102, 106]
name: sedan4door_-30_15_-22_35_20_230_30_420---gt: [ False, 30, 95, 71]---predictions: [0.40, 8, 67, 72]
name: suv_-50_45_-4_35_15_20_60_420---gt: [ True, 49, 114, 154]---predictions: [0.95, 24, 80, 154]
name: hybrid_-30_45_-22_10_20_230_60_420---gt: [ True, 30, 91, 67]---predictions: [0.63, 17, 52, 67]
name: hatchback_-50_45_-4_10_15_140_30_420---gt: [ False, 49, 143, 65]---predictions: [0.58, 19, 106, 65]
name: sedan2door_-30_15_-22_10_20_20_30_420---gt: [ True, 30, 121, 106]---predictions: [0.85, 14, 126, 106]
name: sedan2door_-30_45_-4_10_15_230_60_420---gt: [ True, 30, 88, 67]---predictions: [0.89, 12, 92, 67]
name: hybrid_-30_15_-36_35_15_140_60_420---gt: [ True, 30, 135, 62]---predictions: [0.90, 25, 95, 63]
name: sedan4door_-17_15_-22_35_20_230_30_420---gt: [ False, 16, 96, 72]---predictions: [0.41, 8, 66, 73]
name: sedan4door_-30_45_-22_10_15_80_30_420---gt: [ True, 30, 145, 91]---predictions: [0.80, 29, 67, 91]
name: sedan4door_-30_15_-4_35_15_80_30_420---gt: [ True, 30, 145, 91]---predictions: [0.80, 27, 93, 91]
name: hybrid_-50_45_-22_10_15_80_30_420---gt: [ True, 49, 149, 89]---predictions: [0.76, 22, 114, 90]
name: hatchback_-50_45_-36_10_15_20_60_420---gt: [ True, 49, 111, 146]---predictions: [0.92, 35, 110, 147]
name: suv_-30_45_-22_35_15_20_30_420---gt: [ True, 30, 114, 97]---predictions: [0.90, 11, 118, 98]
name: hatchback_-17_45_-22_10_15_20_60_420---gt: [ True, 16, 112, 126]---predictions: [0.90, 30, 127, 126]
name: sedan4door_-50_15_-4_10_20_140_60_420---gt: [ True, 49, 148, 64]---predictions: [0.84, 18, 119, 65]
name: hybrid_-17_45_-22_10_20_80_60_420---gt: [ True, 16, 141, 98]---predictions: [0.87, 23, 111, 98]
name: suv_-30_45_-22_35_15_20_60_420---gt: [ True, 30, 114, 140]---predictions: [0.95, 20, 74, 141]
name: suv_-30_15_-36_10_15_20_30_420---gt: [ True, 30, 114, 97]---predictions: [0.88, 10, 102, 98]
name: hatchback_-50_45_-22_35_15_230_30_420---gt: [ False, 49, 96, 70]---predictions: [0.40, 13, 76, 70]
name: sedan4door_-30_45_-36_35_15_140_30_420---gt: [ False, 30, 136, 65]---predictions: [0.61, 27, 93, 66]
name: hatchback_-50_15_-4_10_15_20_30_420---gt: [ True, 49, 111, 109]---predictions: [0.85, 15, 124, 109]
name: hatchback_-30_45_-36_35_20_140_30_420---gt: [ False, 30, 138, 65]---predictions: [0.58, 14, 117, 65]
name: sedan2door_-17_45_-4_35_15_80_30_420---gt: [ True, 16, 142, 89]---predictions: [0.89, 15, 108, 89]
name: hatchback_-17_15_-4_10_15_80_30_420---gt: [ True, 16, 139, 87]---predictions: [0.68, 22, 89, 88]
name: suv_-17_15_-4_10_15_230_60_420---gt: [ True, 16, 91, 56]---predictions: [0.71, 12, 60, 57]
name: hatchback_-50_45_-22_10_20_230_30_420---gt: [ False, 49, 96, 70]---predictions: [0.36, 10, 74, 70]
name: hybrid_-50_45_-22_35_20_230_60_420---gt: [ True, 49, 89, 61]---predictions: [0.70, 23, 57, 61]
name: sedan2door_-50_15_-36_35_15_80_60_420---gt: [ True, 49, 157, 112]---predictions: [0.86, 20, 124, 112]
name: sedan2door_-50_45_-36_35_20_140_30_420---gt: [ False, 49, 142, 70]---predictions: [0.70, 18, 96, 71]
name: sedan4door_-50_15_-36_10_15_230_30_420---gt: [ False, 49, 93, 69]---predictions: [0.47, 8, 84, 70]
name: sedan2door_-17_15_-22_35_15_20_60_420---gt: [ True, 16, 120, 131]---predictions: [0.89, 16, 127, 131]
name: sedan4door_-17_45_-4_10_20_80_60_420---gt: [ True, 16, 142, 105]---predictions: [0.89, 25, 110, 106]
name: suv_-50_15_-4_10_15_80_30_420---gt: [ True, 49, 154, 88]---predictions: [0.85, 21, 107, 88]
name: hatchback_-30_15_-36_10_20_230_60_420---gt: [ True, 30, 94, 63]---predictions: [0.62, 19, 69, 63]
name: sedan4door_-30_15_-4_10_15_80_30_420---gt: [ True, 30, 145, 91]---predictions: [0.78, 26, 89, 91]
name: sedan2door_-17_45_-22_10_20_20_60_420---gt: [ True, 16, 120, 131]---predictions: [0.90, 16, 130, 131]
name: hybrid_-30_15_-36_10_15_80_30_420---gt: [ True, 30, 142, 87]---predictions: [0.70, 19, 91, 88]
name: hybrid_-17_15_-36_35_20_20_60_420---gt: [ True, 16, 117, 124]---predictions: [0.91, 19, 105, 124]
name: suv_-30_45_-4_10_15_80_60_420---gt: [ True, 30, 149, 106]---predictions: [0.91, 20, 105, 107]
name: suv_-17_15_-4_10_20_80_60_420---gt: [ True, 16, 144, 104]---predictions: [0.88, 18, 88, 104]
name: hatchback_-50_15_-22_10_20_80_30_420---gt: [ True, 49, 147, 92]---predictions: [0.63, 24, 84, 93]
name: hatchback_-30_45_-4_10_20_230_60_420---gt: [ True, 30, 94, 63]---predictions: [0.67, 17, 73, 63]
name: sedan2door_-17_15_-22_10_15_140_30_420---gt: [ False, 16, 0, 0]---predictions: [0.53, 22, 84, 0]
name: sedan4door_-30_15_-36_10_20_230_30_420---gt: [ False, 30, 94, 70]---predictions: [0.42, 8, 74, 71]
name: hatchback_-50_15_-36_35_20_20_30_420---gt: [ True, 49, 111, 109]---predictions: [0.84, 15, 117, 109]
name: sedan4door_-17_45_-36_35_20_140_30_420---gt: [ False, 16, 132, 66]---predictions: [0.59, 25, 98, 66]
name: hybrid_-17_15_-36_35_15_230_60_420---gt: [ True, 16, 93, 67]---predictions: [0.62, 10, 72, 68]
name: sedan4door_-50_15_-4_10_15_20_60_420---gt: [ True, 49, 116, 155]---predictions: [0.91, 23, 139, 156]
name: suv_-17_15_-22_35_20_80_60_420---gt: [ True, 16, 144, 104]---predictions: [0.84, 23, 77, 104]
name: suv_-17_15_-36_35_20_230_30_420---gt: [ False, 16, 107, 74]---predictions: [0.48, 11, 83, 74]
name: sedan4door_-50_45_-4_10_20_80_60_420---gt: [ True, 49, 154, 115]---predictions: [0.90, 23, 131, 115]
name: sedan2door_-30_45_-22_10_20_140_30_420---gt: [ False, 30, 141, 72]---predictions: [0.68, 18, 91, 72]
name: hatchback_-50_45_-36_35_20_140_60_420---gt: [ True, 49, 148, 65]---predictions: [0.88, 20, 108, 66]
name: hatchback_-17_15_-4_10_15_20_30_420---gt: [ True, 16, 111, 97]---predictions: [0.86, 12, 137, 97]
name: hybrid_-30_15_-36_10_20_140_30_420---gt: [ False, 30, 131, 60]---predictions: [0.66, 17, 121, 60]
name: hatchback_-17_15_-22_10_15_230_60_420---gt: [ True, 16, 96, 63]---predictions: [0.55, 13, 80, 63]
name: sedan4door_-17_45_-36_35_20_80_30_420---gt: [ True, 16, 141, 89]---predictions: [0.82, 27, 82, 89]
name: suv_-50_45_-22_10_20_230_30_420---gt: [ False, 49, 94, 64]---predictions: [0.51, 12, 73, 64]
name: suv_-17_45_-22_10_15_80_30_420---gt: [ True, 16, 143, 84]---predictions: [0.85, 18, 108, 84]
name: hatchback_-50_15_-4_10_15_80_30_420---gt: [ True, 49, 147, 92]---predictions: [0.68, 24, 80, 93]
name: hybrid_-17_45_-36_35_15_80_60_420---gt: [ True, 16, 141, 98]---predictions: [0.87, 23, 106, 98]
name: sedan2door_-50_45_-22_10_20_230_60_420---gt: [ True, 49, 88, 61]---predictions: [0.90, 12, 82, 61]
name: suv_-17_45_-36_35_15_80_60_420---gt: [ True, 16, 144, 104]---predictions: [0.88, 21, 90, 104]
name: hatchback_-17_15_-22_35_20_80_30_420---gt: [ True, 16, 139, 87]---predictions: [0.71, 20, 95, 88]
name: sedan4door_-50_15_-22_35_15_230_30_420---gt: [ False, 49, 94, 70]---predictions: [0.46, 8, 74, 70]
name: sedan2door_-30_45_-36_10_20_230_60_420---gt: [ True, 30, 88, 67]---predictions: [0.90, 12, 87, 67]
name: sedan4door_-50_45_-4_35_15_80_60_420---gt: [ True, 49, 154, 115]---predictions: [0.91, 25, 121, 115]
name: suv_-50_15_-36_10_20_230_30_420---gt: [ False, 49, 94, 64]---predictions: [0.53, 13, 81, 64]
name: sedan4door_-17_15_-36_10_20_80_30_420---gt: [ True, 16, 141, 89]---predictions: [0.79, 25, 87, 89]
name: hatchback_-30_45_-4_10_15_20_30_420---gt: [ True, 30, 112, 101]---predictions: [0.85, 15, 118, 101]
name: sedan2door_-17_45_-36_10_15_20_60_420---gt: [ True, 16, 120, 131]---predictions: [0.92, 15, 131, 131]
name: sedan2door_-30_45_-22_10_15_140_60_420---gt: [ True, 30, 140, 70]---predictions: [0.83, 17, 154, 71]
name: sedan2door_-30_45_-22_35_15_20_60_420---gt: [ True, 30, 122, 141]---predictions: [0.92, 14, 131, 141]
name: sedan2door_-50_45_-4_35_20_140_30_420---gt: [ False, 49, 142, 70]---predictions: [0.71, 17, 97, 71]
name: suv_-50_15_-22_35_15_80_60_420---gt: [ True, 49, 158, 113]---predictions: [0.88, 21, 95, 114]
name: hybrid_-50_15_-36_10_15_140_30_420---gt: [ False, 49, 0, 0]---predictions: [0.69, 17, 119, 0]
name: sedan4door_-17_45_-36_10_15_80_30_420---gt: [ True, 16, 141, 89]---predictions: [0.82, 25, 83, 89]
name: sedan4door_-17_15_-4_10_15_140_60_420---gt: [ True, 16, 135, 68]---predictions: [0.85, 13, 132, 69]
name: sedan2door_-17_45_-22_10_15_80_30_420---gt: [ True, 16, 142, 89]---predictions: [0.89, 15, 107, 89]
name: hatchback_-30_15_-36_10_15_230_60_420---gt: [ True, 30, 94, 63]---predictions: [0.64, 20, 68, 63]
name: hybrid_-30_45_-22_10_15_140_30_420---gt: [ False, 30, 131, 60]---predictions: [0.69, 12, 107, 60]
name: suv_-17_15_-22_35_20_20_30_420---gt: [ True, 16, 112, 93]---predictions: [0.88, 9, 121, 93]
name: suv_-30_15_-36_35_20_20_60_420---gt: [ True, 30, 114, 140]---predictions: [0.92, 22, 86, 141]
name: sedan2door_-50_15_-36_10_20_20_30_420---gt: [ True, 49, 123, 115]---predictions: [0.89, 18, 119, 116]
name: hybrid_-30_45_-22_10_20_80_30_420---gt: [ True, 30, 142, 87]---predictions: [0.76, 21, 112, 88]
name: suv_-50_45_-36_10_15_230_60_420---gt: [ True, 49, 88, 52]---predictions: [0.86, 19, 63, 52]
name: hatchback_-30_15_-36_35_20_20_30_420---gt: [ True, 30, 112, 101]---predictions: [0.81, 14, 110, 101]
name: hybrid_-30_15_-4_35_20_230_60_420---gt: [ True, 30, 91, 67]---predictions: [0.51, 13, 62, 67]
name: hybrid_-30_15_-36_10_15_140_30_420---gt: [ False, 30, 131, 60]---predictions: [0.67, 17, 123, 60]
name: sedan2door_-30_15_-4_35_20_140_30_420---gt: [ False, 30, 141, 72]---predictions: [0.56, 19, 95, 72]
name: hatchback_-30_15_-22_10_15_80_30_420---gt: [ True, 30, 142, 90]---predictions: [0.64, 23, 84, 90]
name: sedan2door_-17_15_-4_35_15_20_30_420---gt: [ True, 16, 118, 101]---predictions: [0.84, 13, 147, 101]
name: sedan4door_-50_15_-22_10_20_140_60_420---gt: [ True, 49, 148, 64]---predictions: [0.82, 17, 118, 65]
name: hatchback_-17_45_-4_10_20_140_60_420---gt: [ True, 16, 138, 69]---predictions: [0.84, 20, 116, 70]
name: suv_-30_45_-4_35_15_80_60_420---gt: [ True, 30, 149, 106]---predictions: [0.92, 16, 96, 107]
name: hybrid_-30_45_-22_10_15_230_30_420---gt: [ False, 30, 88, 70]---predictions: [0.31, 10, 60, 70]
name: hybrid_-30_15_-36_35_15_80_30_420---gt: [ True, 30, 142, 87]---predictions: [0.70, 20, 91, 88]
name: suv_-17_45_-4_35_15_20_30_420---gt: [ True, 16, 112, 93]---predictions: [0.86, 10, 126, 93]
name: suv_-30_15_-36_10_20_80_60_420---gt: [ True, 30, 149, 106]---predictions: [0.88, 23, 91, 107]
name: sedan4door_-50_15_-36_10_20_140_30_420---gt: [ False, 49, 142, 65]---predictions: [0.53, 24, 103, 66]
name: hatchback_-30_45_-4_10_15_230_30_420---gt: [ False, 30, 96, 71]---predictions: [0.38, 9, 75, 71]
name: sedan2door_-17_45_-36_10_20_20_30_420---gt: [ True, 16, 118, 101]---predictions: [0.88, 19, 131, 101]
name: sedan2door_-30_15_-4_35_15_20_30_420---gt: [ True, 30, 121, 106]---predictions: [0.84, 14, 133, 106]
name: hybrid_-17_45_-36_35_15_20_30_420---gt: [ True, 16, 116, 94]---predictions: [0.83, 11, 125, 95]
name: hatchback_-30_15_-36_10_20_140_30_420---gt: [ False, 30, 138, 65]---predictions: [0.55, 20, 104, 65]
name: sedan4door_-17_15_-22_10_15_80_60_420---gt: [ True, 16, 142, 105]---predictions: [0.87, 24, 115, 106]
name: sedan2door_-50_45_-36_10_20_140_60_420---gt: [ True, 49, 146, 63]---predictions: [0.82, 22, 132, 64]
name: hatchback_-30_45_-22_35_15_140_30_420---gt: [ False, 30, 138, 65]---predictions: [0.55, 13, 115, 65]
name: suv_-50_15_-22_35_20_140_30_420---gt: [ False, 49, 145, 59]---predictions: [0.57, 18, 105, 59]
name: hybrid_-17_45_-4_10_20_80_30_420---gt: [ True, 16, 138, 86]---predictions: [0.73, 22, 109, 86]
name: suv_-50_15_-36_35_15_20_60_420---gt: [ True, 49, 114, 154]---predictions: [0.94, 27, 87, 154]
name: sedan4door_-17_45_-36_10_20_80_30_420---gt: [ True, 16, 141, 89]---predictions: [0.82, 25, 85, 89]
name: suv_-50_15_-4_35_20_20_30_420---gt: [ True, 49, 114, 106]---predictions: [0.88, 12, 106, 106]
name: suv_-30_15_-36_35_15_230_60_420---gt: [ True, 30, 89, 55]---predictions: [0.71, 16, 76, 56]
name: sedan2door_-30_45_-22_35_20_140_30_420---gt: [ False, 30, 141, 72]---predictions: [0.67, 18, 90, 72]
name: hatchback_-17_45_-4_35_20_140_30_420---gt: [ False, 16, 135, 65]---predictions: [0.63, 14, 105, 66]
name: hatchback_-30_15_-22_10_15_20_60_420---gt: [ True, 30, 113, 135]---predictions: [0.89, 25, 106, 135]
name: suv_-50_45_-36_35_15_140_60_420---gt: [ True, 49, 151, 60]---predictions: [0.77, 19, 99, 60]
name: sedan4door_-17_45_-4_10_20_20_30_420---gt: [ True, 16, 113, 99]---predictions: [0.85, 10, 113, 99]
