name: hatchback_0_20_-20_40_40_40_20_400---gt: [ True, 0, 118, 88]---predictions: [1.00, 3, 120, 88]
name: suv_0_40_-40_0_0_360_20_400---gt: [ True, 0, 98, 78]---predictions: [0.98, 6, 92, 79]
name: sedan4door_-40_0_0_0_20_280_40_400---gt: [ True, 40, 71, 87]---predictions: [0.99, 42, 60, 88]
name: sedan4door_0_20_-40_40_40_40_40_450---gt: [ True, 0, 120, 105]---predictions: [1.00, 5, 119, 105]
name: hybrid_0_40_-20_0_40_200_80_450---gt: [ True, 0, 109, 74]---predictions: [1.00, 3, 104, 75]
name: hybrid_-40_20_-20_20_20_80_40_450---gt: [ True, 40, 144, 94]---predictions: [1.00, 46, 160, 95]
name: sedan4door_-40_20_0_20_40_280_80_400---gt: [ True, 40, 67, 98]---predictions: [0.99, 38, 65, 98]
name: hybrid_0_40_-40_40_20_240_80_450---gt: [ True, 0, 94, 83]---predictions: [0.99, 3, 78, 84]
name: sedan2door_-20_40_-20_0_0_80_80_400---gt: [ True, 20, 147, 117]---predictions: [0.99, 20, 162, 117]
name: suv_0_20_-20_20_40_360_20_450---gt: [ True, 0, 100, 83]---predictions: [0.99, 3, 102, 84]
name: sedan2door_0_0_0_40_0_200_40_400---gt: [ False, 0, 0, 0]---predictions: [0.01, 0, 0, 0]
name: sedan2door_0_0_0_40_20_360_80_450---gt: [ True, 0, 107, 138]---predictions: [0.99, 4, 113, 139]
name: suv_-20_20_-20_20_20_320_40_450---gt: [ True, 20, 81, 100]---predictions: [0.99, 18, 85, 101]
name: sedan4door_-20_20_-20_0_20_200_60_400---gt: [ True, 20, 106, 53]---predictions: [0.98, 22, 104, 54]
name: suv_-40_40_-40_20_0_280_80_450---gt: [ True, 40, 70, 95]---predictions: [0.98, 40, 60, 95]
name: suv_-40_20_-20_40_0_240_20_400---gt: [ False, 40, 0, 0]---predictions: [0.02, 40, 0, 0]
name: hatchback_-20_0_0_40_40_240_20_450---gt: [ False, 20, 0, 0]---predictions: [0.02, 20, 0, 0]
name: hatchback_-40_40_-20_40_40_240_20_400---gt: [ False, 40, 0, 0]---predictions: [0.01, 40, 0, 0]
name: sedan2door_0_20_-40_40_20_200_60_400---gt: [ True, 0, 117, 53]---predictions: [0.98, 5, 100, 54]
name: sedan4door_0_0_-20_20_20_80_60_450---gt: [ True, 0, 136, 105]---predictions: [1.00, 3, 128, 105]
name: sedan2door_-20_40_0_40_0_200_20_450---gt: [ False, 20, 113, 82]---predictions: [0.00, 20, 113, 83]
name: sedan2door_0_40_-20_0_40_360_80_400---gt: [ True, 0, 107, 143]---predictions: [0.99, 5, 110, 144]
name: sedan2door_0_0_0_40_0_80_60_400---gt: [ True, 0, 141, 101]---predictions: [1.00, 2, 134, 101]
name: suv_-40_40_-20_40_40_0_80_400---gt: [ True, 40, 96, 167]---predictions: [0.99, 43, 94, 168]
name: sedan2door_-20_40_-40_0_20_280_20_450---gt: [ True, 20, 81, 91]---predictions: [1.00, 22, 78, 91]
name: suv_-40_40_-40_20_20_0_20_400---gt: [ True, 40, 95, 84]---predictions: [0.99, 45, 97, 84]
name: sedan2door_-20_20_0_20_20_320_60_450---gt: [ True, 20, 86, 122]---predictions: [0.99, 19, 91, 123]
name: sedan4door_0_40_0_40_40_240_20_450---gt: [ False, 0, 0, 0]---predictions: [0.02, 0, 0, 0]
name: hybrid_-20_0_-20_40_20_280_60_450---gt: [ True, 20, 82, 94]---predictions: [1.00, 20, 72, 95]
name: hatchback_-40_40_-40_20_40_0_20_400---gt: [ True, 40, 95, 91]---predictions: [0.99, 45, 99, 91]
name: suv_-40_0_0_20_40_80_40_400---gt: [ True, 40, 154, 92]---predictions: [0.98, 50, 162, 93]
name: suv_0_0_-20_40_20_280_20_400---gt: [ True, 0, 82, 64]---predictions: [1.00, 13, 75, 65]
name: suv_0_40_-20_20_40_320_80_400---gt: [ True, 0, 82, 123]---predictions: [0.99, 5, 71, 123]
name: sedan2door_0_40_0_40_40_320_20_450---gt: [ True, 0, 95, 91]---predictions: [0.98, 5, 82, 91]
name: hatchback_0_20_0_0_0_360_40_450---gt: [ True, 0, 101, 101]---predictions: [1.00, 3, 87, 101]
name: hybrid_-40_0_0_40_0_120_80_450---gt: [ True, 40, 144, 88]---predictions: [1.00, 44, 143, 88]
name: suv_-20_40_-20_0_0_280_40_450---gt: [ True, 20, 80, 83]---predictions: [0.99, 24, 77, 83]
name: hatchback_-40_40_0_40_40_360_80_400---gt: [ True, 40, 95, 157]---predictions: [0.99, 45, 104, 158]
name: hatchback_0_0_-40_0_40_360_80_450---gt: [ True, 0, 102, 137]---predictions: [0.99, 4, 101, 137]
name: hybrid_0_0_-20_20_20_280_40_450---gt: [ True, 0, 91, 81]---predictions: [0.97, 3, 72, 81]
name: suv_-20_40_-40_0_20_280_80_450---gt: [ True, 20, 78, 97]---predictions: [0.99, 21, 74, 97]
name: hybrid_-20_0_-40_40_20_120_40_400---gt: [ False, 20, 138, 62]---predictions: [0.01, 20, 138, 63]
name: hybrid_-40_20_0_40_20_240_60_400---gt: [ True, 40, 83, 67]---predictions: [0.99, 46, 70, 68]
name: sedan2door_0_20_0_0_20_200_40_450---gt: [ False, 0, 0, 0]---predictions: [0.02, 0, 0, 0]
name: sedan4door_-20_20_-20_40_0_120_40_400---gt: [ False, 20, 143, 68]---predictions: [0.01, 20, 144, 69]
name: sedan2door_0_20_-20_20_20_320_80_450---gt: [ True, 0, 93, 127]---predictions: [0.99, 3, 75, 128]
name: hybrid_-20_20_-40_40_0_280_40_450---gt: [ True, 20, 83, 90]---predictions: [0.99, 21, 79, 90]
name: sedan4door_-20_20_0_20_40_80_60_450---gt: [ True, 20, 140, 107]---predictions: [1.00, 19, 137, 107]
name: suv_-20_20_-20_0_40_0_60_450---gt: [ True, 20, 100, 132]---predictions: [1.00, 22, 86, 133]
name: suv_0_20_-20_0_40_160_20_400---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan4door_-20_0_-40_20_40_80_60_400---gt: [ True, 20, 145, 105]---predictions: [1.00, 21, 145, 106]
name: sedan4door_0_40_-40_0_0_120_20_450---gt: [ False, 0, 0, 0]---predictions: [0.01, 0, 0, 0]
name: hatchback_-40_40_0_20_40_320_60_450---gt: [ True, 40, 75, 116]---predictions: [0.99, 43, 75, 116]
name: hatchback_-40_40_0_40_0_280_60_450---gt: [ True, 40, 78, 89]---predictions: [0.98, 40, 92, 90]
name: hybrid_-40_40_-40_40_40_320_40_450---gt: [ True, 40, 80, 106]---predictions: [1.00, 45, 60, 106]
name: suv_0_0_-40_20_40_240_60_400---gt: [ True, 0, 96, 48]---predictions: [0.98, 6, 91, 49]
name: sedan2door_0_0_-20_20_0_280_80_450---gt: [ True, 0, 85, 105]---predictions: [1.00, 2, 83, 105]
name: hybrid_-20_0_-20_20_40_40_60_450---gt: [ True, 20, 127, 120]---predictions: [1.00, 21, 138, 120]
name: hatchback_-20_20_0_20_40_160_60_450---gt: [ True, 20, 129, 65]---predictions: [0.98, 16, 121, 65]
name: sedan2door_0_0_-20_40_20_0_60_400---gt: [ True, 0, 106, 122]---predictions: [1.00, 4, 102, 123]
name: sedan4door_0_0_0_40_20_80_80_400---gt: [ True, 0, 140, 120]---predictions: [1.00, 3, 142, 121]
name: sedan2door_-40_20_-20_40_40_0_40_450---gt: [ True, 40, 106, 126]---predictions: [0.99, 45, 108, 126]
name: hybrid_-20_40_-20_40_0_0_80_400---gt: [ True, 20, 106, 150]---predictions: [1.00, 21, 106, 150]
name: hybrid_-40_0_0_40_0_80_20_450---gt: [ True, 40, 142, 87]---predictions: [1.00, 47, 151, 87]
name: hatchback_-20_40_0_0_20_0_40_450---gt: [ True, 20, 100, 110]---predictions: [0.99, 23, 111, 110]
name: hatchback_-20_20_-40_0_0_240_40_400---gt: [ False, 20, 89, 61]---predictions: [0.01, 20, 89, 61]
name: sedan4door_0_40_-40_0_0_200_60_450---gt: [ True, 0, 109, 63]---predictions: [0.99, 5, 91, 63]
name: sedan2door_-40_0_-40_20_40_160_60_400---gt: [ True, 40, 133, 57]---predictions: [0.97, 47, 126, 57]
name: suv_-20_0_-20_0_40_160_80_400---gt: [ True, 20, 135, 59]---predictions: [1.00, 22, 123, 59]
name: suv_-40_0_-20_20_20_360_80_400---gt: [ True, 40, 96, 167]---predictions: [1.00, 43, 89, 168]
name: sedan2door_-20_20_0_40_0_200_60_400---gt: [ True, 20, 103, 55]---predictions: [0.99, 20, 98, 56]
name: sedan4door_-40_0_-20_0_40_0_60_400---gt: [ True, 40, 99, 150]---predictions: [1.00, 43, 86, 151]
name: sedan2door_0_20_-40_20_40_320_60_400---gt: [ True, 0, 91, 116]---predictions: [1.00, 4, 96, 116]
name: hatchback_-20_40_-40_0_0_160_80_450---gt: [ True, 20, 130, 74]---predictions: [1.00, 20, 137, 74]
name: suv_-40_40_0_0_20_120_60_450---gt: [ True, 40, 151, 77]---predictions: [0.99, 45, 163, 78]
name: sedan4door_-40_0_-20_20_0_40_20_450---gt: [ True, 40, 128, 93]---predictions: [0.99, 48, 136, 94]
name: hatchback_-40_0_-20_20_20_40_40_450---gt: [ True, 40, 126, 111]---predictions: [0.98, 45, 110, 112]
name: sedan2door_-40_0_0_40_20_200_60_400---gt: [ True, 40, 106, 52]---predictions: [0.99, 49, 103, 53]
name: hybrid_-40_0_-20_0_0_280_20_450---gt: [ True, 40, 80, 83]---predictions: [1.00, 46, 65, 83]
name: suv_-20_20_-20_20_20_240_60_450---gt: [ True, 20, 88, 66]---predictions: [0.99, 18, 83, 67]
name: hybrid_0_0_-20_40_20_80_80_400---gt: [ True, 0, 137, 114]---predictions: [0.99, 3, 145, 114]
name: hatchback_0_20_0_0_20_200_60_450---gt: [ True, 0, 112, 62]---predictions: [0.95, 4, 96, 62]
name: hybrid_-40_40_0_40_20_40_20_400---gt: [ True, 40, 131, 85]---predictions: [1.00, 45, 138, 86]
name: sedan4door_-20_20_0_40_40_80_40_400---gt: [ True, 20, 144, 93]---predictions: [0.99, 27, 143, 94]
name: hybrid_-20_40_0_0_40_280_60_450---gt: [ True, 20, 82, 94]---predictions: [0.99, 22, 83, 95]
name: sedan4door_-40_0_0_0_0_120_20_400---gt: [ False, 40, 147, 68]---predictions: [0.01, 40, 148, 68]
name: suv_-20_20_0_20_0_240_80_450---gt: [ True, 20, 88, 71]---predictions: [0.99, 22, 82, 71]
name: sedan4door_-20_0_-40_20_0_280_80_450---gt: [ True, 20, 81, 101]---predictions: [0.99, 19, 84, 102]
name: hatchback_0_0_-20_40_20_80_80_450---gt: [ True, 0, 135, 120]---predictions: [0.98, 5, 147, 121]
name: hatchback_-40_40_-40_0_0_80_20_400---gt: [ True, 40, 145, 85]---predictions: [1.00, 49, 138, 86]
name: hatchback_0_40_-20_0_20_0_40_450---gt: [ True, 0, 101, 101]---predictions: [1.00, 4, 99, 101]
name: suv_0_40_0_20_20_280_20_400---gt: [ True, 0, 83, 64]---predictions: [1.00, 8, 68, 65]
name: sedan4door_0_0_-40_0_40_320_20_400---gt: [ True, 0, 90, 85]---predictions: [0.99, 4, 75, 86]
name: suv_-20_40_-40_40_20_360_80_450---gt: [ True, 20, 101, 149]---predictions: [0.98, 24, 103, 150]
name: hybrid_0_20_0_0_20_40_40_450---gt: [ True, 0, 121, 100]---predictions: [0.99, 3, 118, 100]
name: sedan4door_0_40_-40_40_0_160_80_450---gt: [ True, 0, 125, 79]---predictions: [1.00, 8, 142, 80]
name: hybrid_0_40_0_20_0_160_80_450---gt: [ True, 0, 123, 78]---predictions: [1.00, 3, 119, 79]
name: sedan4door_0_0_-20_0_0_280_40_450---gt: [ True, 0, 88, 84]---predictions: [1.00, 4, 84, 85]
name: hybrid_-20_20_-40_20_0_160_60_400---gt: [ True, 20, 126, 54]---predictions: [0.99, 22, 107, 55]
name: sedan4door_0_40_-20_40_40_0_40_400---gt: [ True, 0, 100, 101]---predictions: [1.00, 4, 101, 102]
name: sedan2door_-40_20_0_40_40_320_60_450---gt: [ True, 40, 75, 126]---predictions: [0.99, 46, 76, 127]
name: sedan4door_-40_0_0_20_0_80_40_450---gt: [ True, 40, 145, 99]---predictions: [0.99, 48, 155, 100]
name: suv_-20_40_-40_0_20_0_80_450---gt: [ True, 20, 101, 149]---predictions: [0.99, 21, 104, 150]
name: hatchback_-40_0_-20_20_20_160_20_400---gt: [ False, 40, 0, 0]---predictions: [0.01, 40, 0, 0]
name: hybrid_-40_40_-20_20_40_200_20_400---gt: [ False, 40, 114, 73]---predictions: [0.01, 40, 114, 73]
name: suv_-40_0_0_0_20_320_40_400---gt: [ True, 40, 66, 102]---predictions: [0.99, 47, 69, 102]
name: sedan2door_0_40_-20_20_20_120_40_450---gt: [ False, 0, 142, 83]---predictions: [0.01, 0, 142, 83]
name: sedan2door_-40_20_0_40_0_80_40_450---gt: [ True, 40, 149, 98]---predictions: [1.00, 47, 160, 99]
name: hatchback_-20_20_0_0_0_160_60_450---gt: [ True, 20, 129, 65]---predictions: [0.98, 14, 129, 65]
name: sedan2door_-40_20_-40_20_40_40_80_400---gt: [ True, 40, 138, 162]---predictions: [1.00, 45, 139, 163]
name: sedan4door_-40_40_-40_0_20_120_40_450---gt: [ False, 40, 146, 74]---predictions: [0.01, 40, 147, 75]
name: sedan4door_0_0_-20_40_20_320_20_400---gt: [ True, 0, 90, 85]---predictions: [0.99, 2, 87, 86]
name: sedan2door_0_0_-40_40_40_120_80_400---gt: [ True, 0, 138, 91]---predictions: [1.00, 2, 142, 91]
name: suv_0_0_0_40_20_280_40_400---gt: [ True, 0, 81, 70]---predictions: [0.99, 2, 68, 70]
name: hatchback_-20_0_-40_20_40_240_40_450---gt: [ False, 20, 93, 68]---predictions: [0.01, 20, 93, 68]
name: sedan4door_-40_40_0_0_20_360_80_400---gt: [ True, 40, 100, 163]---predictions: [0.99, 45, 95, 164]
name: suv_0_40_-20_0_20_200_60_450---gt: [ True, 0, 0, 0]---predictions: [0.99, 2, 70, 0]
name: sedan4door_-40_40_0_20_20_80_80_450---gt: [ True, 40, 147, 126]---predictions: [1.00, 43, 154, 126]
name: hatchback_-40_0_0_0_20_0_60_450---gt: [ True, 40, 97, 136]---predictions: [1.00, 42, 89, 136]
name: hybrid_-40_0_-40_20_20_0_40_400---gt: [ True, 40, 103, 118]---predictions: [0.99, 42, 96, 118]
name: hatchback_-20_0_0_20_40_80_20_450---gt: [ True, 20, 136, 87]---predictions: [0.98, 26, 145, 88]
name: hybrid_0_20_0_20_0_320_60_450---gt: [ True, 0, 94, 111]---predictions: [1.00, 2, 85, 111]
name: hatchback_-20_40_-20_20_0_0_40_450---gt: [ True, 20, 100, 110]---predictions: [1.00, 24, 97, 110]
name: sedan2door_-40_0_0_20_0_80_40_450---gt: [ True, 40, 149, 98]---predictions: [0.99, 50, 161, 99]
name: sedan4door_-20_40_-40_20_20_320_60_450---gt: [ True, 20, 84, 120]---predictions: [0.99, 23, 72, 120]
name: hatchback_-20_0_-40_20_0_80_80_450---gt: [ True, 20, 137, 122]---predictions: [0.98, 21, 143, 123]
name: sedan4door_-20_20_-20_20_20_240_40_450---gt: [ False, 20, 89, 70]---predictions: [0.01, 20, 90, 70]
name: suv_-20_40_-40_0_20_280_40_450---gt: [ True, 20, 80, 79]---predictions: [0.99, 21, 75, 79]
name: hybrid_0_0_0_0_20_120_60_450---gt: [ True, 0, 131, 78]---predictions: [0.97, 4, 126, 79]
name: suv_-40_20_-20_20_20_200_80_450---gt: [ True, 40, 110, 51]---predictions: [1.00, 47, 117, 52]
name: hatchback_0_0_-40_40_0_40_20_400---gt: [ True, 0, 118, 88]---predictions: [1.00, 2, 105, 88]
name: hybrid_0_0_-40_20_0_160_80_450---gt: [ True, 0, 123, 78]---predictions: [1.00, 3, 96, 79]
name: sedan2door_-40_0_0_40_40_0_20_400---gt: [ True, 40, 105, 97]---predictions: [0.99, 46, 107, 97]
name: sedan4door_-20_40_-40_20_40_360_40_400---gt: [ True, 20, 102, 114]---predictions: [1.00, 24, 92, 114]
name: suv_-40_0_-20_0_20_320_60_400---gt: [ True, 40, 64, 119]---predictions: [1.00, 48, 68, 119]
name: hybrid_0_0_-20_20_20_360_40_400---gt: [ True, 0, 104, 97]---predictions: [1.00, 4, 91, 98]
name: hybrid_0_40_0_0_40_320_60_450---gt: [ True, 0, 94, 111]---predictions: [0.99, 4, 86, 111]
name: suv_-40_0_0_0_0_80_20_400---gt: [ True, 40, 151, 79]---predictions: [0.99, 49, 158, 79]
name: sedan4door_-40_0_-40_20_0_160_40_450---gt: [ False, 40, 129, 63]---predictions: [0.02, 40, 129, 63]
name: hybrid_-20_40_-40_20_40_280_60_400---gt: [ True, 20, 78, 92]---predictions: [0.99, 25, 74, 92]
name: sedan2door_-20_0_-20_40_20_40_40_400---gt: [ True, 20, 132, 109]---predictions: [1.00, 27, 129, 109]
name: sedan4door_0_20_-40_40_40_200_20_400---gt: [ False, 0, 117, 79]---predictions: [0.02, 0, 118, 79]
name: sedan4door_-20_0_-40_0_0_280_40_450---gt: [ True, 20, 82, 87]---predictions: [1.00, 18, 83, 87]
name: suv_-40_40_-20_40_0_200_20_400---gt: [ False, 40, 117, 69]---predictions: [0.01, 40, 117, 70]
name: hybrid_0_40_-40_20_20_240_40_400---gt: [ False, 0, 0, 0]---predictions: [0.01, 0, 0, 0]
name: sedan2door_-40_40_-40_40_20_120_20_400---gt: [ False, 40, 148, 73]---predictions: [0.00, 40, 148, 73]
name: hatchback_-40_40_-20_40_0_360_80_400---gt: [ True, 40, 95, 157]---predictions: [0.99, 41, 101, 158]
name: hybrid_-20_40_0_0_40_120_60_400---gt: [ True, 20, 141, 70]---predictions: [0.98, 21, 126, 71]
name: sedan2door_-40_40_-20_20_0_320_60_400---gt: [ True, 40, 70, 130]---predictions: [0.99, 47, 65, 130]
name: suv_-20_20_-20_40_40_320_20_450---gt: [ True, 20, 84, 84]---predictions: [0.99, 18, 82, 84]
name: sedan2door_-40_20_0_40_40_200_80_400---gt: [ True, 40, 107, 51]---predictions: [0.99, 42, 104, 52]
name: hatchback_-40_40_-20_40_40_80_80_450---gt: [ True, 40, 143, 128]---predictions: [0.99, 42, 143, 129]
name: hybrid_0_20_0_20_40_360_20_400---gt: [ True, 0, 104, 83]---predictions: [0.99, 2, 109, 83]
name: sedan2door_0_40_0_40_40_0_80_400---gt: [ True, 0, 107, 143]---predictions: [0.99, 5, 110, 144]
name: hybrid_-20_0_-20_20_0_40_40_450---gt: [ True, 20, 126, 103]---predictions: [1.00, 18, 120, 104]
name: suv_-40_20_-20_40_0_80_40_450---gt: [ True, 40, 148, 96]---predictions: [0.98, 49, 155, 96]
name: sedan4door_0_0_0_20_40_320_60_450---gt: [ True, 0, 91, 114]---predictions: [0.99, 3, 83, 114]
name: hybrid_-40_20_0_0_0_40_80_400---gt: [ True, 40, 134, 154]---predictions: [1.00, 46, 122, 154]
name: sedan4door_-40_0_0_0_20_280_60_400---gt: [ True, 40, 68, 91]---predictions: [0.99, 48, 67, 92]
name: hybrid_-20_0_-40_40_40_80_80_450---gt: [ True, 20, 139, 115]---predictions: [0.98, 16, 159, 116]
name: suv_-40_40_-40_40_20_280_20_400---gt: [ True, 40, 73, 61]---predictions: [1.00, 31, 75, 62]
name: sedan4door_-20_0_-20_40_40_200_40_400---gt: [ False, 20, 106, 54]---predictions: [0.03, 20, 107, 55]
name: hybrid_-40_40_-40_40_20_160_40_400---gt: [ False, 40, 127, 51]---predictions: [0.02, 40, 127, 52]
name: sedan4door_-40_40_-40_40_20_80_20_400---gt: [ True, 40, 150, 86]---predictions: [1.00, 46, 147, 86]
name: hybrid_-40_40_0_0_40_200_60_400---gt: [ True, 40, 106, 46]---predictions: [0.99, 47, 83, 46]
name: sedan4door_-20_40_-20_40_40_240_20_450---gt: [ False, 20, 0, 0]---predictions: [0.01, 20, 0, 0]
name: sedan2door_0_40_0_0_20_160_20_400---gt: [ False, 0, 121, 79]---predictions: [0.00, 0, 121, 80]
name: hatchback_-20_0_-20_40_20_160_60_400---gt: [ True, 20, 131, 58]---predictions: [0.94, 21, 137, 58]
name: suv_-20_40_0_40_0_280_60_450---gt: [ True, 20, 79, 90]---predictions: [1.00, 14, 78, 90]
name: hatchback_0_0_-40_0_20_200_60_400---gt: [ True, 0, 115, 53]---predictions: [0.99, 5, 98, 54]
name: hybrid_-20_20_-20_40_40_120_60_400---gt: [ True, 20, 141, 70]---predictions: [0.98, 18, 129, 71]
name: hatchback_-20_40_0_20_0_120_80_450---gt: [ True, 20, 144, 95]---predictions: [1.00, 16, 151, 96]
name: sedan2door_-40_40_0_20_20_200_20_400---gt: [ False, 40, 113, 79]---predictions: [0.00, 40, 113, 79]
name: suv_-40_20_0_20_0_240_80_450---gt: [ True, 40, 84, 63]---predictions: [0.99, 44, 78, 63]
name: hybrid_-40_0_-40_0_0_240_20_400---gt: [ False, 40, 0, 0]---predictions: [0.01, 40, 0, 0]
name: sedan4door_0_0_-40_40_20_320_60_450---gt: [ True, 0, 91, 113]---predictions: [0.99, 4, 93, 113]
name: sedan2door_-20_0_0_0_0_240_80_450---gt: [ True, 20, 86, 79]---predictions: [1.00, 22, 83, 80]
name: hatchback_-20_20_-20_40_0_200_20_400---gt: [ False, 20, 118, 76]---predictions: [0.01, 20, 119, 76]
name: suv_-40_0_-40_20_0_320_20_450---gt: [ True, 40, 75, 84]---predictions: [1.00, 50, 72, 85]
name: suv_0_40_0_0_0_160_80_450---gt: [ True, 0, 132, 77]---predictions: [1.00, 2, 128, 77]
name: suv_-40_0_0_0_0_160_60_450---gt: [ True, 40, 134, 54]---predictions: [0.99, 47, 146, 54]
name: sedan2door_-20_0_0_20_0_80_40_450---gt: [ True, 20, 142, 95]---predictions: [0.99, 24, 147, 96]
name: hatchback_0_0_-20_20_0_320_60_450---gt: [ True, 0, 89, 109]---predictions: [0.98, 3, 86, 109]
name: hatchback_-40_40_0_40_0_360_80_450---gt: [ True, 40, 98, 150]---predictions: [0.99, 40, 102, 151]
name: hatchback_0_0_-20_0_40_280_60_400---gt: [ True, 0, 82, 87]---predictions: [0.99, 4, 88, 87]
name: suv_-40_40_0_0_40_360_20_450---gt: [ True, 40, 98, 89]---predictions: [0.99, 50, 95, 89]
name: sedan4door_0_0_-20_40_20_240_40_400---gt: [ False, 0, 0, 0]---predictions: [0.03, 0, 0, 0]
name: suv_-40_20_-40_0_20_200_20_450---gt: [ False, 40, 118, 75]---predictions: [0.01, 40, 118, 75]
name: hybrid_-40_20_-40_20_20_320_60_400---gt: [ True, 40, 75, 119]---predictions: [0.99, 44, 60, 120]
name: hybrid_-40_40_-20_40_40_120_20_450---gt: [ False, 40, 137, 68]---predictions: [0.01, 40, 138, 69]
name: sedan2door_-40_40_0_20_0_200_20_400---gt: [ False, 40, 113, 79]---predictions: [0.01, 40, 113, 79]
name: hybrid_0_0_0_0_0_240_60_400---gt: [ True, 0, 0, 0]---predictions: [1.00, 2, 55, 0]
name: hatchback_-40_0_-20_20_0_240_20_450---gt: [ False, 40, 0, 0]---predictions: [0.00, 40, 0, 0]
name: sedan4door_-40_0_-40_0_20_40_80_450---gt: [ True, 40, 129, 156]---predictions: [1.00, 39, 129, 156]
name: sedan2door_-40_40_-20_20_40_200_80_400---gt: [ True, 40, 107, 51]---predictions: [1.00, 43, 95, 52]
name: suv_-20_20_-40_0_40_80_20_400---gt: [ True, 20, 145, 77]---predictions: [1.00, 21, 146, 77]
name: hatchback_-20_0_-40_20_0_160_40_400---gt: [ False, 20, 129, 58]---predictions: [0.01, 20, 130, 58]
name: sedan4door_-20_20_0_20_0_40_80_400---gt: [ True, 20, 128, 148]---predictions: [0.99, 22, 132, 149]
name: suv_0_40_-40_20_20_200_20_400---gt: [ False, 0, 120, 71]---predictions: [0.01, 0, 121, 71]
name: suv_0_0_0_40_20_320_60_450---gt: [ True, 0, 87, 110]---predictions: [0.99, 2, 80, 110]
name: hybrid_0_40_-40_0_20_280_60_400---gt: [ True, 0, 87, 86]---predictions: [1.00, 4, 69, 87]
name: hatchback_-20_20_-40_40_0_0_80_400---gt: [ True, 20, 100, 149]---predictions: [0.99, 19, 103, 149]
name: suv_-40_0_-20_20_0_0_20_450---gt: [ True, 40, 98, 89]---predictions: [0.99, 47, 86, 89]
name: suv_-40_40_-40_0_0_280_80_400---gt: [ True, 40, 63, 92]---predictions: [0.99, 45, 58, 93]
name: sedan4door_0_40_0_0_0_280_60_400---gt: [ True, 0, 82, 88]---predictions: [1.00, 3, 82, 89]
name: hybrid_-40_40_-20_0_40_80_40_400---gt: [ True, 40, 149, 91]---predictions: [0.99, 46, 161, 92]
name: sedan4door_-40_0_0_20_0_240_80_450---gt: [ True, 40, 85, 70]---predictions: [0.99, 46, 78, 70]
name: hatchback_0_40_0_40_0_0_80_450---gt: [ True, 0, 102, 137]---predictions: [0.98, 3, 99, 137]
name: sedan2door_0_20_-40_20_40_280_40_450---gt: [ True, 0, 88, 87]---predictions: [1.00, 3, 79, 88]
name: sedan2door_-20_20_0_40_0_80_20_400---gt: [ True, 20, 144, 84]---predictions: [0.99, 18, 146, 85]
name: hatchback_0_40_-40_20_40_80_80_400---gt: [ True, 0, 138, 122]---predictions: [0.98, 9, 142, 122]
name: suv_-20_0_-40_20_0_240_80_450---gt: [ True, 20, 88, 71]---predictions: [1.00, 22, 93, 71]
name: hatchback_-40_20_-20_40_40_80_20_450---gt: [ True, 40, 141, 89]---predictions: [0.99, 41, 144, 90]
name: sedan2door_-40_40_0_40_20_320_40_450---gt: [ True, 40, 76, 113]---predictions: [0.99, 44, 82, 113]
name: sedan4door_0_0_0_0_0_200_40_400---gt: [ False, 0, 0, 0]---predictions: [0.01, 0, 0, 0]
name: sedan2door_-40_0_-20_0_0_0_80_400---gt: [ True, 40, 105, 168]---predictions: [1.00, 46, 108, 169]
name: hatchback_0_40_-20_20_20_320_20_450---gt: [ True, 0, 91, 88]---predictions: [0.99, 3, 87, 88]
name: suv_0_20_-20_0_0_40_20_450---gt: [ True, 0, 119, 86]---predictions: [0.97, 4, 116, 87]
name: hatchback_-20_40_-40_0_40_240_60_450---gt: [ True, 20, 93, 71]---predictions: [0.98, 26, 92, 71]
name: sedan4door_0_20_-20_0_20_280_40_450---gt: [ True, 0, 88, 84]---predictions: [0.99, 4, 89, 85]
name: sedan4door_-40_40_-20_20_20_320_80_400---gt: [ True, 40, 70, 139]---predictions: [0.99, 42, 77, 140]
name: hybrid_-40_0_-20_40_40_280_60_450---gt: [ True, 40, 76, 92]---predictions: [0.98, 43, 69, 93]
name: suv_-20_0_-20_0_40_120_40_450---gt: [ False, 20, 142, 67]---predictions: [0.01, 20, 142, 68]
name: hatchback_-40_20_-20_0_20_360_60_400---gt: [ True, 40, 94, 140]---predictions: [1.00, 40, 95, 140]
name: sedan4door_-20_0_-20_20_40_320_80_400---gt: [ True, 20, 80, 132]---predictions: [0.99, 17, 78, 133]
name: hybrid_-40_20_-20_20_0_80_40_400---gt: [ True, 40, 149, 91]---predictions: [1.00, 50, 155, 92]
name: hatchback_-40_40_0_40_0_200_60_450---gt: [ True, 40, 110, 56]---predictions: [0.99, 44, 122, 56]
name: suv_-20_20_0_20_40_240_20_400---gt: [ False, 20, 84, 57]---predictions: [0.02, 20, 84, 58]
name: hybrid_0_40_-40_20_0_280_40_450---gt: [ True, 0, 91, 81]---predictions: [0.99, 4, 77, 81]
name: sedan4door_-20_40_-20_20_0_200_80_450---gt: [ True, 20, 108, 65]---predictions: [1.00, 24, 110, 65]
name: sedan2door_0_20_-20_20_20_240_80_400---gt: [ True, 0, 89, 81]---predictions: [1.00, 3, 89, 82]
name: sedan4door_-20_20_-20_40_20_160_80_400---gt: [ True, 20, 130, 64]---predictions: [1.00, 18, 146, 64]
