name: sedan4door_0_40_-40_20_20_230_30_420---gt: [ False, 28, 82, 149]---predictions: [0.27, 33, 53, 149]
name: suv_-20_20_-40_0_0_50_70_420---gt: [ True, 35, 134, 74]---predictions: [0.33, 36, 134, 75]
name: suv_0_0_0_40_40_140_70_420---gt: [ False, 40, 84, 0]---predictions: [0.25, 39, 50, 0]
name: hatchback_-40_0_0_20_40_50_30_420---gt: [ True, 35, 98, 0]---predictions: [0.87, 31, 51, 0]
name: sedan4door_-20_40_-20_0_40_20_70_420---gt: [ True, 30, 142, 149]---predictions: [0.33, 31, 143, 149]
name: sedan4door_0_40_0_20_40_20_70_420---gt: [ False, 29, 130, 149]---predictions: [0.65, 36, 80, 149]
name: sedan2door_-20_20_0_0_20_230_70_420---gt: [ True, 23, 69, 74]---predictions: [0.33, 24, 70, 75]
name: hatchback_-40_0_0_20_40_20_30_420---gt: [ True, 30, 105, 0]---predictions: [0.95, 24, 85, 0]
name: hybrid_0_0_-40_0_20_20_70_420---gt: [ False, 30, 125, 0]---predictions: [0.00, 31, 125, 0]
name: sedan2door_0_0_0_40_40_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hatchback_0_40_0_0_0_20_30_420---gt: [ False, 29, 95, 149]---predictions: [0.00, 29, 95, 149]
name: hatchback_-20_20_0_0_20_50_30_420---gt: [ True, 34, 97, 74]---predictions: [0.33, 34, 97, 75]
name: hybrid_0_40_0_0_40_50_30_420---gt: [ False, 33, 91, 149]---predictions: [0.00, 34, 92, 149]
name: sedan2door_0_20_-20_0_20_50_30_420---gt: [ False, 34, 98, 74]---predictions: [0.00, 35, 98, 75]
name: sedan2door_-20_40_0_0_40_50_30_420---gt: [ True, 36, 99, 149]---predictions: [0.33, 36, 100, 149]
name: suv_-40_20_0_0_0_50_70_420---gt: [ True, 37, 145, 74]---predictions: [0.67, 37, 146, 75]
name: suv_-40_20_-40_40_40_50_70_420---gt: [ True, 37, 145, 74]---predictions: [0.63, 37, 87, 75]
name: sedan2door_0_40_-40_0_0_140_70_420---gt: [ False, 39, 86, 149]---predictions: [0.00, 39, 86, 149]
name: suv_-20_40_0_0_40_140_30_420---gt: [ True, 36, 58, 149]---predictions: [0.53, 31, 42, 149]
name: hatchback_0_20_0_0_40_20_30_420---gt: [ False, 29, 95, 74]---predictions: [0.00, 29, 95, 75]
name: sedan2door_-20_20_-20_20_0_50_70_420---gt: [ True, 36, 129, 74]---predictions: [0.65, 38, 105, 75]
name: sedan2door_0_0_-40_20_40_20_70_420---gt: [ False, 31, 129, 0]---predictions: [0.44, 36, 80, 0]
name: suv_-20_0_-40_40_0_50_70_420---gt: [ True, 35, 134, 0]---predictions: [0.52, 37, 86, 0]
name: hybrid_0_40_-40_40_0_50_30_420---gt: [ False, 33, 91, 149]---predictions: [0.92, 30, 60, 149]
name: sedan2door_0_40_-40_0_0_50_30_420---gt: [ False, 34, 98, 149]---predictions: [0.00, 35, 98, 149]
name: hatchback_-40_20_-40_0_40_230_30_420---gt: [ True, 24, 58, 74]---predictions: [0.34, 37, 31, 75]
name: sedan2door_0_0_0_40_20_140_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan2door_-20_40_0_40_0_50_70_420---gt: [ True, 36, 129, 149]---predictions: [0.81, 40, 104, 149]
name: hatchback_-20_20_-40_0_40_20_30_420---gt: [ True, 30, 97, 74]---predictions: [0.92, 26, 94, 75]
name: sedan2door_0_20_-20_0_20_230_30_420---gt: [ False, 0, 0, 74]---predictions: [0.00, 0, 0, 75]
name: hatchback_-40_20_-20_20_40_140_30_420---gt: [ True, 37, 65, 74]---predictions: [0.84, 31, 41, 75]
name: hybrid_-20_40_-20_40_40_140_30_420---gt: [ True, 34, 60, 149]---predictions: [0.76, 31, 65, 149]
name: hybrid_-20_20_-40_40_40_50_30_420---gt: [ True, 35, 93, 74]---predictions: [0.91, 32, 67, 75]
name: hatchback_-20_0_0_40_20_140_30_420---gt: [ True, 36, 65, 0]---predictions: [0.58, 36, 48, 0]
name: sedan4door_-40_0_-40_0_40_50_30_420---gt: [ True, 36, 101, 0]---predictions: [0.67, 37, 101, 0]
name: sedan4door_-40_40_0_40_0_20_70_420---gt: [ True, 31, 157, 149]---predictions: [0.80, 32, 78, 149]
name: suv_-40_20_0_40_40_20_30_420---gt: [ True, 30, 102, 74]---predictions: [0.87, 29, 79, 75]
name: sedan4door_0_40_-40_20_0_230_70_420---gt: [ False, 25, 69, 149]---predictions: [0.27, 32, 35, 149]
name: hatchback_-40_20_0_40_40_20_70_420---gt: [ True, 30, 151, 74]---predictions: [0.81, 30, 96, 75]
name: sedan4door_-40_0_-20_40_20_140_70_420---gt: [ True, 39, 68, 0]---predictions: [0.67, 37, 45, 0]
name: suv_-20_0_-40_20_0_140_30_420---gt: [ True, 36, 58, 0]---predictions: [0.33, 37, 59, 0]
name: sedan4door_-20_0_-40_0_0_20_70_420---gt: [ True, 30, 142, 0]---predictions: [0.33, 31, 143, 0]
name: hybrid_-40_0_-20_40_20_50_70_420---gt: [ True, 37, 134, 0]---predictions: [0.80, 36, 96, 0]
name: hybrid_-20_40_-40_40_0_230_70_420---gt: [ True, 24, 71, 149]---predictions: [0.37, 27, 37, 149]
name: hybrid_-20_20_-20_0_20_230_30_420---gt: [ True, 24, 70, 74]---predictions: [0.33, 24, 71, 75]
name: sedan4door_0_40_-20_40_20_230_30_420---gt: [ False, 28, 82, 149]---predictions: [0.31, 36, 65, 149]
name: sedan4door_0_40_0_20_0_20_30_420---gt: [ False, 29, 97, 149]---predictions: [0.89, 30, 84, 149]
name: hybrid_-20_40_-20_0_40_50_30_420---gt: [ True, 35, 93, 149]---predictions: [0.33, 35, 93, 149]
name: suv_0_20_-20_0_20_230_30_420---gt: [ False, 0, 0, 74]---predictions: [0.00, 0, 0, 75]
name: hatchback_-20_0_-40_40_40_20_30_420---gt: [ True, 30, 97, 0]---predictions: [0.90, 27, 79, 0]
name: suv_-40_0_-40_20_0_230_30_420---gt: [ True, 25, 64, 0]---predictions: [0.51, 29, 63, 0]
name: sedan4door_-40_40_-20_20_40_50_30_420---gt: [ True, 36, 101, 149]---predictions: [0.95, 31, 74, 149]
name: sedan2door_0_0_-20_20_40_140_70_420---gt: [ False, 39, 86, 0]---predictions: [0.24, 42, 52, 0]
name: hybrid_-20_20_-20_40_40_20_30_420---gt: [ True, 31, 94, 74]---predictions: [0.96, 30, 71, 75]
name: hybrid_-20_0_-20_20_0_20_70_420---gt: [ True, 31, 135, 0]---predictions: [0.63, 37, 90, 0]
name: hybrid_-20_0_0_40_20_50_70_420---gt: [ True, 35, 125, 0]---predictions: [0.54, 35, 103, 0]
name: suv_-20_40_-20_0_0_230_70_420---gt: [ True, 24, 60, 149]---predictions: [0.38, 27, 41, 149]
name: hatchback_-40_40_0_40_20_50_30_420---gt: [ True, 35, 98, 149]---predictions: [0.91, 27, 65, 149]
name: suv_-40_20_-40_0_40_230_30_420---gt: [ True, 0, 0, 74]---predictions: [0.67, 0, 0, 75]
name: sedan4door_-40_20_-20_20_0_140_70_420---gt: [ True, 39, 68, 74]---predictions: [0.65, 34, 43, 75]
name: hatchback_-20_0_-20_20_0_140_70_420---gt: [ True, 37, 73, 0]---predictions: [0.39, 35, 46, 0]
name: hatchback_0_20_0_0_20_20_30_420---gt: [ False, 29, 95, 74]---predictions: [0.00, 29, 95, 75]
name: suv_-40_20_-20_40_0_20_30_420---gt: [ True, 30, 102, 74]---predictions: [0.92, 32, 86, 75]
name: sedan2door_-20_40_0_0_20_140_70_420---gt: [ True, 36, 70, 149]---predictions: [0.33, 36, 70, 149]
name: hybrid_-40_40_-40_40_40_50_70_420---gt: [ True, 37, 134, 149]---predictions: [0.89, 36, 100, 149]
name: hatchback_0_40_0_40_20_140_70_420---gt: [ False, 36, 79, 149]---predictions: [0.27, 37, 51, 149]
name: sedan4door_0_20_-20_40_0_50_30_420---gt: [ False, 33, 96, 74]---predictions: [0.00, 34, 97, 75]
name: hybrid_0_20_-20_40_0_20_30_420---gt: [ False, 30, 92, 74]---predictions: [0.92, 32, 67, 75]
name: sedan2door_0_40_0_0_20_140_70_420---gt: [ False, 39, 86, 149]---predictions: [0.00, 39, 86, 149]
name: sedan4door_-20_0_0_20_0_20_70_420---gt: [ True, 30, 142, 0]---predictions: [0.62, 31, 84, 0]
name: sedan4door_0_20_-40_40_40_50_30_420---gt: [ False, 33, 96, 74]---predictions: [0.87, 34, 75, 75]
name: sedan2door_-40_20_0_40_0_50_30_420---gt: [ True, 37, 102, 74]---predictions: [0.89, 35, 68, 75]
name: suv_-40_40_0_20_20_230_30_420---gt: [ True, 25, 64, 149]---predictions: [0.25, 35, 39, 149]
name: hatchback_0_0_-40_40_0_50_30_420---gt: [ False, 32, 95, 0]---predictions: [0.92, 33, 65, 0]
name: sedan2door_0_40_0_20_40_140_30_420---gt: [ False, 0, 0, 149]---predictions: [0.00, 0, 0, 149]
name: hatchback_0_0_0_40_0_140_70_420---gt: [ False, 36, 79, 0]---predictions: [0.21, 38, 48, 0]
name: hatchback_-40_20_0_20_40_20_30_420---gt: [ True, 30, 105, 74]---predictions: [0.94, 26, 97, 75]
name: hybrid_0_0_-40_40_20_20_30_420---gt: [ False, 30, 92, 0]---predictions: [0.81, 31, 71, 0]
name: suv_0_40_-20_0_20_50_30_420---gt: [ False, 33, 91, 149]---predictions: [0.00, 34, 92, 149]
name: sedan4door_-40_40_-20_20_40_20_70_420---gt: [ True, 31, 157, 149]---predictions: [0.83, 33, 89, 149]
name: sedan4door_-40_20_-20_0_20_20_70_420---gt: [ True, 31, 157, 74]---predictions: [0.67, 31, 158, 75]
name: sedan2door_-20_40_-20_40_0_140_70_420---gt: [ True, 36, 70, 149]---predictions: [0.55, 42, 48, 149]
name: hybrid_-40_0_-40_20_40_140_70_420---gt: [ True, 37, 65, 0]---predictions: [0.48, 39, 40, 0]
name: hatchback_0_0_0_40_0_50_30_420---gt: [ False, 32, 95, 0]---predictions: [0.84, 35, 70, 0]
name: hybrid_-20_0_-40_40_40_50_30_420---gt: [ True, 35, 93, 0]---predictions: [0.90, 34, 65, 0]
name: hybrid_0_0_-20_20_20_50_30_420---gt: [ False, 33, 91, 0]---predictions: [0.86, 30, 67, 0]
name: suv_-40_40_-40_0_0_140_70_420---gt: [ True, 40, 64, 149]---predictions: [0.85, 35, 39, 149]
name: suv_-20_0_-20_40_40_20_30_420---gt: [ True, 30, 93, 0]---predictions: [0.93, 30, 70, 0]
name: hybrid_-20_20_-40_0_0_140_70_420---gt: [ True, 36, 69, 74]---predictions: [0.33, 36, 69, 75]
name: sedan4door_0_20_0_40_40_230_30_420---gt: [ False, 28, 82, 74]---predictions: [0.38, 34, 45, 75]
name: sedan2door_0_20_-40_0_20_230_70_420---gt: [ False, 25, 73, 74]---predictions: [0.00, 25, 74, 75]
name: hatchback_-20_20_0_40_40_50_30_420---gt: [ True, 34, 97, 74]---predictions: [0.91, 33, 61, 75]
name: sedan2door_-20_0_0_0_20_140_70_420---gt: [ True, 36, 70, 0]---predictions: [0.33, 36, 70, 0]
name: suv_-40_40_-20_40_0_20_70_420---gt: [ True, 30, 158, 149]---predictions: [0.91, 34, 74, 149]
name: sedan4door_-40_40_-40_0_0_50_70_420---gt: [ True, 37, 142, 149]---predictions: [0.67, 37, 143, 149]
name: sedan2door_0_20_-20_0_20_20_70_420---gt: [ False, 31, 129, 74]---predictions: [0.00, 31, 130, 75]
name: sedan2door_0_20_-20_20_40_50_70_420---gt: [ False, 34, 122, 74]---predictions: [0.48, 39, 80, 75]
name: sedan2door_0_20_-20_20_0_20_30_420---gt: [ False, 30, 98, 74]---predictions: [0.83, 32, 93, 75]
name: sedan4door_0_0_-40_20_0_20_30_420---gt: [ False, 29, 97, 0]---predictions: [0.94, 28, 102, 0]
name: sedan2door_-20_40_-40_20_20_20_30_420---gt: [ True, 31, 101, 149]---predictions: [0.74, 33, 71, 149]
name: hatchback_-40_0_-20_20_40_20_70_420---gt: [ True, 30, 151, 0]---predictions: [0.84, 30, 86, 0]
name: hybrid_0_0_0_0_0_20_30_420---gt: [ False, 30, 92, 0]---predictions: [0.00, 31, 93, 0]
name: hatchback_-20_20_-20_20_20_20_30_420---gt: [ True, 30, 97, 74]---predictions: [0.94, 29, 91, 75]
name: suv_-20_0_-40_20_20_20_30_420---gt: [ True, 30, 93, 0]---predictions: [0.93, 28, 81, 0]
name: suv_-40_20_-40_20_20_50_30_420---gt: [ True, 36, 95, 74]---predictions: [0.83, 33, 80, 75]
name: sedan4door_0_20_0_20_20_50_30_420---gt: [ False, 33, 96, 74]---predictions: [0.83, 36, 78, 75]
name: suv_-20_20_-20_0_40_140_70_420---gt: [ True, 38, 68, 74]---predictions: [0.40, 38, 45, 75]
name: hybrid_-20_20_-40_20_20_230_30_420---gt: [ True, 24, 70, 74]---predictions: [0.47, 36, 54, 75]
name: sedan4door_-20_20_0_40_0_50_70_420---gt: [ True, 35, 132, 74]---predictions: [0.51, 36, 76, 75]
name: suv_-40_0_-20_20_40_20_30_420---gt: [ True, 30, 102, 0]---predictions: [0.96, 29, 78, 0]
name: sedan2door_-40_20_-40_40_0_20_30_420---gt: [ True, 32, 111, 74]---predictions: [0.94, 36, 87, 75]
name: sedan2door_0_0_-20_0_40_20_30_420---gt: [ False, 30, 98, 0]---predictions: [0.00, 31, 99, 0]
name: suv_0_0_0_20_0_140_70_420---gt: [ False, 40, 84, 0]---predictions: [0.29, 37, 42, 0]
name: hybrid_0_40_-40_0_0_230_70_420---gt: [ False, 26, 69, 149]---predictions: [0.00, 26, 70, 149]
name: sedan4door_-40_0_-40_0_0_20_30_420---gt: [ True, 31, 109, 0]---predictions: [0.98, 29, 101, 0]
name: hybrid_-40_20_0_20_0_20_70_420---gt: [ True, 31, 149, 74]---predictions: [0.74, 38, 100, 75]
name: sedan4door_-20_0_-20_20_40_50_30_420---gt: [ True, 35, 98, 0]---predictions: [0.93, 33, 84, 0]
name: sedan4door_-40_20_-20_0_40_140_70_420---gt: [ True, 39, 68, 74]---predictions: [0.68, 36, 39, 75]
name: suv_0_0_-20_20_0_140_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hybrid_0_0_0_0_20_20_30_420---gt: [ False, 30, 92, 0]---predictions: [0.00, 31, 93, 0]
name: sedan4door_-20_40_0_0_40_140_30_420---gt: [ True, 35, 66, 149]---predictions: [0.87, 33, 74, 149]
name: hybrid_-40_20_-40_40_0_140_30_420---gt: [ True, 35, 60, 74]---predictions: [0.83, 32, 73, 75]
name: sedan2door_-20_40_0_20_40_230_30_420---gt: [ True, 22, 64, 149]---predictions: [0.37, 35, 41, 149]
name: hybrid_0_40_-20_20_40_230_70_420---gt: [ False, 26, 69, 149]---predictions: [0.33, 27, 40, 149]
name: suv_0_0_-40_40_20_50_30_420---gt: [ False, 33, 91, 0]---predictions: [0.66, 31, 84, 0]
name: suv_-40_40_-20_40_20_50_30_420---gt: [ True, 36, 95, 149]---predictions: [0.89, 30, 72, 149]
name: hatchback_0_20_-20_40_20_20_30_420---gt: [ False, 29, 95, 74]---predictions: [0.86, 27, 81, 75]
name: sedan2door_0_0_-20_20_0_230_70_420---gt: [ False, 25, 73, 0]---predictions: [0.29, 30, 39, 0]
name: hatchback_0_40_-20_0_0_20_70_420---gt: [ False, 29, 130, 149]---predictions: [0.00, 29, 131, 149]
name: sedan4door_-40_40_0_20_20_140_70_420---gt: [ True, 39, 68, 149]---predictions: [0.69, 35, 37, 149]
name: sedan4door_-40_40_-20_40_40_140_70_420---gt: [ True, 39, 68, 149]---predictions: [0.63, 36, 50, 149]
name: suv_-20_20_0_40_20_50_70_420---gt: [ True, 35, 134, 74]---predictions: [0.45, 40, 86, 75]
name: sedan2door_0_20_-40_0_40_140_30_420---gt: [ False, 0, 0, 74]---predictions: [0.00, 0, 0, 75]
name: hybrid_-20_20_0_0_40_50_30_420---gt: [ True, 35, 93, 74]---predictions: [0.33, 35, 93, 75]
name: sedan4door_-20_20_0_20_40_50_30_420---gt: [ True, 35, 98, 74]---predictions: [0.90, 33, 88, 75]
name: sedan4door_0_40_-40_40_40_20_70_420---gt: [ False, 29, 130, 149]---predictions: [0.71, 36, 78, 149]
name: sedan4door_-40_40_-40_40_40_230_70_420---gt: [ True, 23, 61, 149]---predictions: [0.74, 27, 36, 149]
name: sedan2door_0_20_-40_40_40_140_70_420---gt: [ False, 39, 86, 74]---predictions: [0.27, 44, 54, 75]
name: sedan2door_0_0_0_0_40_140_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hatchback_-20_0_-20_0_40_230_30_420---gt: [ True, 0, 0, 0]---predictions: [0.33, 0, 0, 0]
name: sedan4door_-40_40_-40_0_40_20_70_420---gt: [ True, 31, 157, 149]---predictions: [0.67, 31, 158, 149]
name: hatchback_0_20_-40_20_20_50_70_420---gt: [ False, 33, 125, 74]---predictions: [0.42, 34, 88, 75]
name: hybrid_0_40_-20_40_40_230_70_420---gt: [ False, 26, 69, 149]---predictions: [0.33, 27, 40, 149]
name: hybrid_-40_20_-20_40_20_20_30_420---gt: [ True, 31, 102, 74]---predictions: [0.97, 29, 75, 75]
name: sedan4door_-20_40_-20_40_0_20_70_420---gt: [ True, 30, 142, 149]---predictions: [0.71, 34, 76, 149]
name: suv_-40_20_-40_40_20_50_30_420---gt: [ True, 36, 95, 74]---predictions: [0.85, 32, 79, 75]
name: hatchback_-20_0_-40_20_0_140_30_420---gt: [ True, 36, 65, 0]---predictions: [0.77, 35, 46, 0]
name: suv_0_0_-20_0_0_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan4door_-20_40_-20_20_40_140_30_420---gt: [ True, 35, 66, 149]---predictions: [0.86, 32, 67, 149]
name: sedan2door_-20_40_-20_20_20_230_70_420---gt: [ True, 23, 69, 149]---predictions: [0.46, 31, 43, 149]
name: hybrid_-40_20_0_40_0_140_70_420---gt: [ True, 37, 65, 74]---predictions: [0.56, 35, 46, 75]
name: hybrid_0_0_0_40_0_20_70_420---gt: [ False, 30, 125, 0]---predictions: [0.00, 31, 125, 0]
name: sedan4door_-20_20_-20_0_40_20_30_420---gt: [ True, 30, 99, 74]---predictions: [0.96, 29, 84, 75]
name: hatchback_0_20_0_40_0_50_30_420---gt: [ False, 32, 95, 74]---predictions: [0.78, 36, 65, 75]
name: sedan4door_0_40_0_20_20_20_30_420---gt: [ False, 29, 97, 149]---predictions: [0.83, 31, 81, 149]
name: suv_0_20_-40_20_0_230_70_420---gt: [ False, 27, 50, 74]---predictions: [0.16, 27, 46, 75]
name: sedan4door_-20_0_-40_0_20_230_30_420---gt: [ True, 24, 60, 0]---predictions: [0.45, 32, 40, 0]
name: suv_-40_0_-20_20_20_20_70_420---gt: [ True, 30, 158, 0]---predictions: [0.83, 30, 77, 0]
name: hatchback_-20_0_-40_20_20_50_70_420---gt: [ True, 34, 133, 0]---predictions: [0.46, 34, 94, 0]
name: sedan4door_-20_40_-20_20_0_20_70_420---gt: [ True, 30, 142, 149]---predictions: [0.72, 34, 81, 149]
name: sedan2door_-20_20_-20_20_20_140_30_420---gt: [ True, 35, 65, 74]---predictions: [0.48, 36, 80, 75]
name: sedan4door_-20_20_-20_40_0_50_70_420---gt: [ True, 35, 132, 74]---predictions: [0.55, 37, 86, 75]
name: sedan4door_0_40_0_0_20_230_30_420---gt: [ False, 0, 0, 149]---predictions: [0.00, 0, 0, 149]
name: sedan2door_-40_0_0_40_20_230_70_420---gt: [ True, 22, 62, 0]---predictions: [0.71, 31, 35, 0]
name: sedan4door_-20_20_-20_20_20_50_30_420---gt: [ True, 35, 98, 74]---predictions: [0.93, 33, 92, 75]
name: hatchback_-40_40_0_40_20_20_70_420---gt: [ True, 30, 151, 149]---predictions: [0.78, 32, 95, 149]
name: hatchback_-40_20_0_20_40_50_70_420---gt: [ True, 36, 143, 74]---predictions: [0.57, 32, 95, 75]
name: sedan2door_-20_40_-20_20_20_50_30_420---gt: [ True, 36, 99, 149]---predictions: [0.88, 33, 77, 149]
name: sedan2door_-20_20_0_0_0_140_30_420---gt: [ True, 35, 65, 74]---predictions: [0.33, 35, 66, 75]
name: suv_-20_20_-20_0_0_140_70_420---gt: [ True, 38, 68, 74]---predictions: [0.57, 36, 39, 75]
name: sedan2door_0_20_-40_20_0_140_70_420---gt: [ False, 39, 86, 74]---predictions: [0.25, 40, 57, 75]
name: sedan4door_-40_0_0_0_0_230_70_420---gt: [ True, 23, 61, 0]---predictions: [0.77, 32, 35, 0]
name: hybrid_-20_0_0_40_20_230_30_420---gt: [ True, 24, 70, 0]---predictions: [0.43, 33, 48, 0]
name: sedan2door_0_40_-40_0_20_20_30_420---gt: [ False, 30, 98, 149]---predictions: [0.00, 31, 99, 149]
name: sedan4door_-20_40_-40_0_20_50_70_420---gt: [ True, 35, 132, 149]---predictions: [0.33, 36, 132, 149]
name: hatchback_-40_20_-40_40_40_230_70_420---gt: [ True, 24, 61, 74]---predictions: [0.73, 28, 37, 75]
name: hybrid_-20_0_0_40_40_20_70_420---gt: [ True, 31, 135, 0]---predictions: [0.33, 32, 136, 0]
name: sedan4door_-20_40_0_40_40_230_30_420---gt: [ True, 25, 72, 149]---predictions: [0.49, 34, 53, 149]
name: suv_0_20_-40_40_40_20_70_420---gt: [ False, 29, 132, 74]---predictions: [0.71, 38, 82, 75]
name: hatchback_-40_40_-40_40_0_20_30_420---gt: [ True, 30, 105, 149]---predictions: [0.97, 25, 97, 149]
name: hybrid_-40_40_0_40_0_230_30_420---gt: [ True, 23, 57, 149]---predictions: [0.44, 36, 55, 149]
name: sedan2door_-20_20_0_0_20_20_70_420---gt: [ True, 32, 143, 74]---predictions: [0.33, 32, 143, 75]
name: sedan2door_0_40_0_20_20_140_30_420---gt: [ False, 0, 0, 149]---predictions: [0.00, 0, 0, 149]
name: hatchback_0_0_-20_0_0_140_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: suv_-20_0_-20_20_0_50_30_420---gt: [ True, 35, 93, 0]---predictions: [0.33, 35, 93, 0]
name: suv_0_40_-40_20_40_20_30_420---gt: [ False, 28, 91, 149]---predictions: [0.75, 30, 88, 149]
name: sedan2door_0_20_-20_0_40_140_30_420---gt: [ False, 0, 0, 74]---predictions: [0.00, 0, 0, 75]
name: suv_0_40_-40_40_20_20_30_420---gt: [ False, 28, 91, 149]---predictions: [0.79, 33, 77, 149]
name: sedan2door_-20_40_0_0_20_140_30_420---gt: [ True, 35, 65, 149]---predictions: [0.33, 35, 66, 149]
name: sedan4door_-40_0_-20_40_0_20_30_420---gt: [ True, 31, 109, 0]---predictions: [0.98, 25, 105, 0]
name: suv_0_20_-40_0_0_140_30_420---gt: [ False, 0, 0, 74]---predictions: [0.00, 0, 0, 75]
name: hybrid_-40_0_-40_0_0_50_30_420---gt: [ True, 36, 95, 0]---predictions: [0.67, 37, 96, 0]
name: suv_-20_40_-40_20_0_20_70_420---gt: [ True, 30, 145, 149]---predictions: [0.81, 35, 76, 149]
name: sedan2door_0_20_-40_40_0_230_30_420---gt: [ False, 0, 0, 74]---predictions: [0.00, 0, 0, 75]
name: suv_-20_20_-40_20_20_140_70_420---gt: [ True, 38, 68, 74]---predictions: [0.49, 39, 43, 75]
name: sedan4door_0_20_0_0_40_20_30_420---gt: [ False, 29, 97, 74]---predictions: [0.00, 29, 97, 75]
name: sedan2door_-40_40_0_0_20_20_70_420---gt: [ True, 32, 159, 149]---predictions: [0.67, 33, 160, 149]
name: hybrid_0_40_0_0_20_50_70_420---gt: [ False, 34, 119, 149]---predictions: [0.00, 34, 119, 149]
name: sedan2door_-40_20_-40_20_40_140_70_420---gt: [ True, 38, 66, 74]---predictions: [0.86, 44, 48, 75]
name: sedan2door_-40_40_-40_20_0_230_70_420---gt: [ True, 22, 62, 149]---predictions: [0.77, 27, 39, 149]
name: hatchback_-40_20_-40_20_40_140_70_420---gt: [ True, 39, 70, 74]---predictions: [0.62, 37, 51, 75]
name: sedan2door_-20_0_-20_40_40_50_70_420---gt: [ True, 36, 129, 0]---predictions: [0.63, 38, 110, 0]
name: sedan4door_-20_20_0_20_0_140_70_420---gt: [ True, 37, 71, 74]---predictions: [0.36, 32, 43, 75]
name: hybrid_-40_20_0_20_40_230_70_420---gt: [ True, 23, 66, 74]---predictions: [0.66, 33, 36, 75]
name: sedan2door_0_20_0_20_40_140_30_420---gt: [ False, 0, 0, 74]---predictions: [0.00, 0, 0, 75]
name: sedan4door_-40_20_-20_20_40_230_30_420---gt: [ True, 25, 71, 74]---predictions: [0.29, 33, 47, 75]
name: hybrid_0_0_-40_20_20_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hatchback_0_20_-20_40_0_20_30_420---gt: [ False, 29, 95, 74]---predictions: [0.88, 29, 83, 75]
name: suv_-20_0_0_20_0_20_30_420---gt: [ True, 30, 93, 0]---predictions: [0.94, 30, 68, 0]
name: suv_-20_40_0_0_20_20_70_420---gt: [ True, 30, 145, 149]---predictions: [0.33, 31, 145, 149]
name: suv_-20_40_-40_20_40_50_70_420---gt: [ True, 35, 134, 149]---predictions: [0.44, 37, 72, 149]
name: suv_-20_0_-40_20_20_230_70_420---gt: [ True, 24, 60, 0]---predictions: [0.30, 29, 43, 0]
name: hatchback_-40_20_-20_20_20_230_70_420---gt: [ True, 24, 61, 74]---predictions: [0.81, 30, 35, 75]
name: suv_-40_0_0_20_40_50_70_420---gt: [ True, 37, 145, 0]---predictions: [0.56, 37, 86, 0]
name: sedan4door_-20_40_0_0_20_140_70_420---gt: [ True, 37, 71, 149]---predictions: [0.32, 35, 41, 149]
name: sedan2door_0_20_-20_20_40_20_30_420---gt: [ False, 30, 98, 74]---predictions: [0.78, 32, 101, 75]
name: hybrid_-20_40_-40_40_40_50_70_420---gt: [ True, 35, 125, 149]---predictions: [0.80, 36, 102, 149]
name: sedan4door_-40_40_-20_40_20_140_30_420---gt: [ True, 37, 65, 149]---predictions: [0.86, 36, 48, 149]
name: sedan4door_-40_40_-20_0_0_140_30_420---gt: [ True, 37, 65, 149]---predictions: [0.67, 37, 65, 149]
name: sedan2door_-40_20_-20_20_20_140_70_420---gt: [ True, 38, 66, 74]---predictions: [0.84, 41, 47, 75]
name: sedan4door_-20_0_-20_40_0_140_70_420---gt: [ True, 37, 71, 0]---predictions: [0.32, 35, 49, 0]
name: sedan2door_0_20_0_40_40_50_30_420---gt: [ False, 34, 98, 74]---predictions: [0.79, 39, 64, 75]
name: sedan4door_0_0_-20_0_40_230_70_420---gt: [ False, 25, 69, 0]---predictions: [0.16, 31, 45, 0]
name: hatchback_-40_20_-40_0_0_50_30_420---gt: [ True, 35, 98, 74]---predictions: [0.67, 36, 99, 75]
name: hatchback_0_0_-20_40_40_140_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan2door_-40_40_-20_0_20_140_30_420---gt: [ True, 36, 65, 149]---predictions: [0.67, 37, 65, 149]
name: sedan2door_-40_20_-20_40_20_140_70_420---gt: [ True, 38, 66, 74]---predictions: [0.83, 41, 47, 75]
name: sedan2door_-20_40_-20_0_40_230_30_420---gt: [ True, 22, 64, 149]---predictions: [0.33, 23, 65, 149]
name: hatchback_-20_20_-20_20_20_140_30_420---gt: [ True, 36, 65, 74]---predictions: [0.82, 35, 49, 75]
name: sedan4door_0_20_-40_40_40_230_70_420---gt: [ False, 25, 69, 74]---predictions: [0.31, 29, 40, 75]
name: suv_-40_0_-40_40_20_20_70_420---gt: [ True, 30, 158, 0]---predictions: [0.86, 33, 76, 0]
